timestamp;posx;posy;lat;lon;real_position
2025.07.16 19:02:02;19.8;42.56;47.7710978;17.8622841;True
2025.07.16 19:02:32;19.772640636034605;42.51664930555555;47.77109741933843;17.86228374153687;True
2025.07.16 19:03:02;19.746598252118645;42.4772619047619;47.771097073669274;17.862283401117484;True
2025.07.16 19:03:32;19.72280141022246;42.44158482142858;47.77109676059082;17.862283090571847;True
2025.07.16 19:04:02;19.702178672316386;42.40936507936508;47.77109647770139;17.86228282172996;True
2025.07.16 19:04:32;19.685658600370765;42.380349702380954;47.77109622259928;17.86228260642183;True
2025.07.16 19:05:02;19.674169756355937;42.354285714285716;47.77109599288282;17.862282456477455;True
2025.07.16 19:05:32;19.668640702242236;42.330920138888885;47.77109578615028;17.862282383726843;True
2025.07.16 19:06:02;19.67;42.31;47.7710956;17.8622824;True
2025.07.16 19:06:32;19.67520496585751;42.29054075516389;47.771095426179066;17.86228246621098;True
2025.07.16 19:07:02;19.680588802105294;42.27172896843176;47.77109525805932;17.862282535305063;True
2025.07.16 19:07:32;19.686143899807114;42.2535683233727;47.77109509567616;17.86228260715908;True
2025.07.16 19:08:02;19.691862650026703;42.236062503555786;47.77109493906501;17.862282681649873;True
2025.07.16 19:08:32;19.69773744382783;42.2192151925501;47.77109478826127;17.862282758654267;True
2025.07.16 19:09:02;19.703760672274225;42.20303007392474;47.77109464330037;17.8622828380491;True
2025.07.16 19:09:32;19.709924726429648;42.18751083124876;47.77109450421771;17.862282919711213;True
2025.07.16 19:10:02;19.716221997357845;42.17266114809126;47.77109437104868;17.86228300351743;True
2025.07.16 19:10:32;19.72264487612257;42.15848470802132;47.77109424382873;17.8622830893446;True
2025.07.16 19:11:02;19.729185753787565;42.14498519460801;47.77109412259324;17.862283177069543;True
2025.07.16 19:11:32;19.73583702141658;42.132166291420425;47.77109400737764;17.8622832665691;True
2025.07.16 19:12:02;19.742591070073367;42.12003168202765;47.77109389821733;17.86228335772011;True
2025.07.16 19:12:32;19.749440290821667;42.10858504999875;47.771093795147735;17.862283450399403;True
2025.07.16 19:13:02;19.756377074725243;42.09783007890283;47.77109369820425;17.862283544483812;True
2025.07.16 19:13:32;19.763393812847838;42.08777045230895;47.77109360742228;17.862283639850173;True
2025.07.16 19:14:02;19.7704828962532;42.078409853786205;47.77109352283727;17.86228373637533;True
2025.07.16 19:14:32;19.777636716005073;42.06975196690367;47.77109344448459;17.862283833936104;True
2025.07.16 19:15:02;19.784847663167216;42.06180047523042;47.77109337239968;17.862283932409337;True
2025.07.16 19:15:32;19.792108128803374;42.05455906233555;47.77109330661795;17.862284031671862;True
2025.07.16 19:16:02;19.79941050397729;42.04803141178813;47.77109324717478;17.86228413160052;True
2025.07.16 19:16:32;19.806747179752723;42.04222120715726;47.77109319410563;17.86228423207214;True
2025.07.16 19:17:02;19.814110547193412;42.037132132012005;47.77109314744587;17.862284332963547;True
2025.07.16 19:17:32;19.821492997363112;42.03276786992146;47.77109310723093;17.862284434151597;True
2025.07.16 19:18:02;19.828886921325573;42.02913210445469;47.77109307349622;17.86228453551311;True
2025.07.16 19:18:32;19.836284710144543;42.02622851918078;47.771093046277144;17.862284636924922;True
2025.07.16 19:19:02;19.843678754883776;42.02406079766884;47.77109302560911;17.862284738263877;True
2025.07.16 19:19:32;19.85106144660701;42.02263262348791;47.77109301152755;17.8622848394068;True
2025.07.16 19:20:02;19.858425176378;42.02194768020709;47.77109300406785;17.862284940230527;True
2025.07.16 19:20:32;19.865762335260488;42.02200965139547;47.771093003265435;17.862285040611898;True
2025.07.16 19:21:02;19.873065314318236;42.022822220622125;47.77109300915572;17.862285140427744;True
2025.07.16 19:21:32;19.880326504614988;42.02438907145613;47.77109302177411;17.8622852395549;True
2025.07.16 19:22:02;19.88753829721449;42.02671388746657;47.771093041156014;17.8622853378702;True
2025.07.16 19:22:32;19.894693083180496;42.02980035222254;47.771093067336835;17.86228543525048;True
2025.07.16 19:23:02;19.901783253576745;42.03365214929311;47.771093100352;17.86228553157258;True
2025.07.16 19:23:32;19.908801199467;42.03827296224736;47.771093140236914;17.862285626713327;True
2025.07.16 19:24:02;19.915739311914997;42.04366647465438;47.771093187026985;17.862285720549558;True
2025.07.16 19:24:32;19.922589981984498;42.04983637008325;47.77109324075764;17.862285812958106;True
2025.07.16 19:25:02;19.92934560073924;42.05678633210304;47.77109330146426;17.86228590381581;True
2025.07.16 19:25:32;19.93599855924298;42.06452004428284;47.77109336918229;17.862285992999507;True
2025.07.16 19:26:02;19.94254124855946;42.07304119019173;47.771093443947116;17.862286080386024;True
2025.07.16 19:26:32;19.948966059752436;42.0823534533988;47.77109352579415;17.862286165852197;True
2025.07.16 19:27:02;19.955265383885653;42.09246051747312;47.77109361475882;17.86228624927487;True
2025.07.16 19:27:32;19.961431612022864;42.10336606598378;47.77109371087653;17.862286330530868;True
2025.07.16 19:28:02;19.967457135227814;42.115073782499856;47.77109381418268;17.86228640949703;True
2025.07.16 19:28:32;19.973334344564254;42.12758735059043;47.77109392471269;17.862286486050188;True
2025.07.16 19:29:02;19.97905563109593;42.1409104538246;47.77109404250197;17.86228656006718;True
2025.07.16 19:29:32;19.984613385886597;42.15504677577143;47.77109416758594;17.862286631424837;True
2025.07.16 19:30:02;19.99;42.17;47.7710943;17.8622867;True
2025.07.16 19:30:32;19.99527941686914;42.19357862903226;47.77109451050504;17.86228676682744;True
2025.07.16 19:31:02;20.000510239500173;42.23056451612903;47.7710948425952;17.86228683287267;True
