timestamp;posx;posy;lat;lon
2025.05.01 16:06:05;-38.91;32.79;45.8038940;18.4792339
2025.05.01 16:16:05;-39.29;37.17;45.8038973;18.4791773
2025.05.01 16:26:05;-41.32;39.22;45.8039156;18.4791509
2025.05.01 16:36:05;-42.52;39.54;45.8039264;18.4791468
2025.05.01 16:46:05;-42.90;39.83;45.8039299;18.4791430
2025.05.01 16:56:05;-43.12;40.46;45.8039319;18.4791349
2025.05.01 17:06:05;-43.11;40.86;45.8039317;18.4791298
2025.05.01 17:16:05;-42.90;40.60;45.8039298;18.4791331
2025.05.01 17:26:05;-42.75;40.37;45.8039285;18.4791360
2025.05.01 17:36:05;-39.75;41.86;45.8039015;18.4791169
2025.05.01 17:46:05;-34.56;46.56;45.8038549;18.4790562
2025.05.01 17:56:05;-32.09;49.27;45.8038327;18.4790212
2025.05.01 18:06:05;-31.87;49.15;45.8038307;18.4790228
2025.05.01 20:06:05;-32.54;49.02;45.8038367;18.4790245
2025.05.01 20:16:05;-32.51;49.17;45.8038364;18.4790226
2025.05.01 20:26:05;-32.30;49.26;45.8038345;18.4790213
2025.05.01 20:36:05;-32.21;49.38;45.8038337;18.4790198
2025.05.01 20:46:05;-32.42;49.56;45.8038356;18.4790175
2025.05.01 20:56:05;-32.36;49.37;45.8038351;18.4790199
2025.05.01 21:06:05;-32.14;49.01;45.8038330;18.4790246
2025.05.01 21:16:05;-32.04;49.01;45.8038322;18.4790247
2025.05.01 21:26:05;-32.19;49.13;45.8038336;18.4790231
2025.05.01 21:36:05;-32.52;49.30;45.8038365;18.4790209
2025.05.01 21:46:05;-32.68;49.49;45.8038379;18.4790184
2025.05.01 21:56:05;-32.60;49.61;45.8038372;18.4790168
2025.05.01 22:06:05;-32.78;49.59;45.8038388;18.4790171
2025.05.02 01:06:05;-31.80;48.83;45.8038300;18.4790269
2025.05.02 01:16:05;-32.12;49.17;45.8038329;18.4790225
2025.05.02 01:26:05;-32.48;49.51;45.8038361;18.4790182
2025.05.02 01:36:05;-32.45;49.53;45.8038359;18.4790179
2025.05.02 01:46:05;-32.45;49.53;45.8038359;18.4790179
2025.05.02 01:56:05;-32.70;49.74;45.8038381;18.4790152
2025.05.02 02:06:05;-32.56;49.68;45.8038368;18.4790160
2025.05.02 02:16:05;-31.90;49.12;45.8038309;18.4790232
2025.05.02 02:26:05;-33.05;48.22;45.8038413;18.4790348
2025.05.02 02:36:05;-37.18;45.91;45.8038784;18.4790646
2025.05.02 02:46:05;-41.59;43.76;45.8039181;18.4790923
2025.05.02 02:56:05;-39.81;43.57;45.8039021;18.4790948
2025.05.02 03:06:05;-34.43;47.13;45.8038537;18.4790489
2025.05.02 03:16:05;-32.12;49.51;45.8038329;18.4790182
2025.05.02 03:26:05;-32.21;49.60;45.8038337;18.4790171
2025.05.02 03:36:05;-32.25;49.50;45.8038341;18.4790183
2025.05.02 03:46:05;-32.40;49.31;45.8038354;18.4790208
2025.05.02 03:56:05;-32.52;49.12;45.8038365;18.4790231
2025.05.02 04:06:05;-32.39;49.02;45.8038354;18.4790245
2025.05.02 04:16:05;-32.22;48.98;45.8038338;18.4790250
2025.05.02 04:26:05;-32.49;49.17;45.8038362;18.4790226
2025.05.02 04:36:05;-32.46;49.08;45.8038359;18.4790237
2025.05.02 04:46:05;-32.07;48.81;45.8038324;18.4790271
2025.05.02 04:56:05;-32.36;49.15;45.8038350;18.4790227
2025.05.02 05:06:05;-32.84;49.48;45.8038394;18.4790186
2025.05.02 05:16:05;-32.92;49.34;45.8038401;18.4790204
2025.05.02 05:26:05;-32.70;49.35;45.8038381;18.4790202
