timestamp;posx;posy;lat;lon;real_position
2025.05.01 16:00:05;-46.76;40.61;45.8039646;18.479133;True
2025.05.01 16:00:35;-46.60390129504504;40.23319857315113;45.803963193000776;18.479137859818486;True
2025.05.01 16:01:05;-46.45028648648648;39.86404196141479;45.80396180860821;18.47914262107531;True
2025.05.01 16:01:35;-46.299427533783785;39.50290166800643;45.80396044922995;18.479147278972537;True
2025.05.01 16:02:05;-46.15159639639639;39.15014919614148;45.803959117273635;18.47915182871222;True
2025.05.01 16:02:35;-46.00706503378379;38.80615604903537;45.80395781514692;18.479156265496417;True
2025.05.01 16:03:05;-45.866105405405406;38.471293729903536;45.80395654525746;18.47916058452718;True
2025.05.01 16:03:35;-45.72898947072073;38.145933741961414;45.8039553100129;18.479164781006578;True
2025.05.01 16:04:05;-45.59598918918919;37.830447588424434;45.80395411182089;18.479168850136663;True
2025.05.01 16:04:35;-45.46737652027028;37.52520677250804;45.803952953089095;18.479172787119484;True
2025.05.01 16:05:05;-45.343423423423424;37.23058279742766;45.80395183622513;18.479176587157106;True
2025.05.01 16:05:35;-45.22440185810811;36.946947166398715;45.80395076363666;18.479180245451587;True
2025.05.01 16:06:05;-45.11058378378379;36.67467138263666;45.80394973773135;18.47918375720499;True
2025.05.01 16:06:35;-45.002241159909914;36.41412694935692;45.803948760916825;18.47918711761936;True
2025.05.01 16:07:05;-44.89964594594595;36.16568536977492;45.80394783560075;18.47919032189676;True
2025.05.01 16:07:35;-44.80307010135135;35.929718147106115;45.803946964190764;18.479193365239244;True
2025.05.01 16:08:05;-44.71278558558559;35.70659678456592;45.80394614909453;18.479196242848882;True
2025.05.01 16:08:35;-44.62906435810811;35.49669278536978;45.80394539271969;18.479198949927714;True
2025.05.01 16:09:05;-44.55217837837838;35.300377652733125;45.80394469747388;18.479201481677805;True
2025.05.01 16:09:35;-44.48239960585586;35.11802288987138;45.803944065764775;18.479203833301217;True
2025.05.01 16:10:05;-44.42;34.95;45.8039435;18.479206;True
2025.05.01 16:10:35;-44.36219675908668;34.791229720510486;45.80394297549829;18.479208047364367;True
2025.05.01 16:11:05;-44.306086794035416;34.63673750239814;45.803942466522955;18.479210039633863;True
2025.05.01 16:11:35;-44.25176163327121;34.48705191928416;45.803941973898596;18.479211969984583;True
2025.05.01 16:12:05;-44.199312805219016;34.34270154478969;45.80394149844978;18.479213831592606;True
2025.05.01 16:12:35;-44.14883183830381;34.20421495253589;45.80394104100108;18.479215617634022;True
2025.05.01 16:13:05;-44.1004102609506;34.072120716143935;45.803940602377104;18.47921732128491;True
2025.05.01 16:13:35;-44.054139601584346;33.94694740923497;45.8039401834024;18.479218935721363;True
2025.05.01 16:14:05;-44.01011138863;33.82922360543017;45.803939784901566;18.47922045411946;True
2025.05.01 16:14:35;-43.96841715051258;33.71947787835068;45.803939407699175;18.479221869655287;True
2025.05.01 16:15:05;-43.92914841565703;33.61823880161769;45.80393905261981;18.47922317550493;True
2025.05.01 16:15:35;-43.89239671248835;33.52603494885235;45.80393872048805;18.479224364844477;True
2025.05.01 16:16:05;-43.8582535694315;33.4433948936758;45.80393841212847;18.479225430850008;True
2025.05.01 16:16:35;-43.826810514911465;33.37084720970923;45.80393812836565;18.479226366697613;True
2025.05.01 16:17:05;-43.79815907735321;33.308920470573796;45.80393787002418;18.479227165563373;True
2025.05.01 16:17:35;-43.77239078518173;33.25814324989064;45.80393763792863;18.47922782062338;True
2025.05.01 16:18:05;-43.749597166822;33.21904412128095;45.80393743290358;18.479228325053707;True
2025.05.01 16:18:35;-43.729869750698974;33.19215165836588;45.80393725577361;18.479228672030448;True
2025.05.01 16:19:05;-43.713300065237654;33.17799443476659;45.8039371073633;18.47922885472969;True
2025.05.01 16:19:35;-43.699979638863006;33.17710102410424;45.80393698849724;18.47922886632751;True
2025.05.01 16:20:05;-43.69;33.19;45.8039369;18.4792287;True
2025.05.01 16:20:35;-43.68205168103449;33.21143411019143;45.803936830302526;18.479228423776263;True
2025.05.01 16:21:05;-43.67471862068965;33.23557028466968;45.803936766825316;18.479228113084602;True
2025.05.01 16:21:35;-43.66793245689655;33.26207337043619;45.80393670887722;18.479227772199923;True
2025.05.01 16:22:05;-43.6616248275862;33.29060821449246;45.80393665576709;18.47922740539711;True
2025.05.01 16:22:35;-43.655727370689654;33.32083966383995;45.80393660680379;18.479227016951064;True
2025.05.01 16:23:05;-43.650171724137934;33.35243256548012;45.8039365612962;18.47922661113667;True
2025.05.01 16:23:35;-43.64488952586207;33.385051766414456;45.80393651855316;18.479226192228833;True
2025.05.01 16:24:05;-43.6398124137931;33.41836211364445;45.80393647788354;18.47922576450244;True
2025.05.01 16:24:35;-43.634872025862066;33.45202845417153;45.803936438596196;18.479225332232392;True
2025.05.01 16:25:05;-43.629999999999995;33.485715634997206;45.8039364;18.479224899693573;True
2025.05.01 16:25:35;-43.62512797413793;33.51908850312294;45.8039363614038;18.479224471160887;True
2025.05.01 16:26:05;-43.620187586206896;33.551811905550196;45.803936322116456;18.47922405090922;True
2025.05.01 16:26:35;-43.61511047413793;33.58355068928046;45.80393628144684;18.479223643213473;True
2025.05.01 16:27:05;-43.60982827586207;33.613969701315185;45.8039362387038;18.479223252348532;True
2025.05.01 16:27:35;-43.604272629310344;33.64273378865587;45.80393619319619;18.4792228825893;True
2025.05.01 16:28:05;-43.598375172413796;33.66950779830396;45.80393614423291;18.479222538210667;True
2025.05.01 16:28:35;-43.59206754310345;33.693956577260955;45.803936091122786;18.479222223487525;True
