datetime,x (m),y(m)
18-Sep-2023 15:59:56,-95.82,-23.01
18-Sep-2023 16:09:56,-99.82,-7.98
18-Sep-2023 16:19:56,-82.32,-18.37
18-Sep-2023 18:39:56,-71.05,-34.32
18-Sep-2023 18:49:56,-72.11,-31.97
18-Sep-2023 18:59:56,-71.55,-24.94
18-Sep-2023 19:09:56,-90.05,-14.77
18-Sep-2023 19:19:56,-61.26,-27.76
18-Sep-2023 23:19:56,-59.86,-12.35
18-Sep-2023 23:29:56,-68.72,-14.76
18-Sep-2023 23:39:56,-72.51,-27.95
18-Sep-2023 23:49:56,-64.08,-29.68
18-Sep-2023 23:59:56,-84.60,-24.08
19-Sep-2023 00:09:56,-80.02,-21.38
19-Sep-2023 00:19:56,-73.36,-18.33
19-Sep-2023 00:29:56,-78.48,-22.35
19-Sep-2023 00:39:56,-85.10,-22.72
19-Sep-2023 00:49:56,-81.09,-27.50
19-Sep-2023 00:59:56,-82.41,-12.83
19-Sep-2023 01:29:56,-85.09,-19.76
19-Sep-2023 01:39:56,-92.14,-24.65
19-Sep-2023 01:49:56,-62.28,-16.65
19-Sep-2023 01:59:57,-82.90,-28.85
19-Sep-2023 02:09:56,-84.19,-28.55
19-Sep-2023 02:19:56,-91.59,-22.86
19-Sep-2023 02:29:56,-99.99,-27.60
19-Sep-2023 02:39:56,-95.96,-14.92
19-Sep-2023 02:49:56,-91.69,-12.73
19-Sep-2023 02:59:56,-90.37,-23.35
19-Sep-2023 03:09:56,-86.89,-12.02
19-Sep-2023 03:19:56,-61.48,-22.55
19-Sep-2023 03:29:56,-69.91,-28.30
19-Sep-2023 03:39:56,-73.09,-18.90
19-Sep-2023 03:49:56,-81.16,-21.35
19-Sep-2023 03:59:56,-85.57,-22.88
19-Sep-2023 04:09:56,-89.17,-27.02
19-Sep-2023 04:19:56,-90.61,-29.88
19-Sep-2023 04:29:56,-73.58,-28.34
19-Sep-2023 04:39:56,-82.08,-24.83
19-Sep-2023 04:49:56,-93.26,-20.83
19-Sep-2023 05:49:57,-67.14,-34.52
19-Sep-2023 05:59:56,-64.19,-37.77
19-Sep-2023 06:09:56,-70.99,-31.45
19-Sep-2023 06:19:56,-78.11,-33.84
19-Sep-2023 06:29:57,-92.21,-14.29
19-Sep-2023 06:39:56,-88.32,-16.69
19-Sep-2023 06:49:56,-87.84,-15.12
19-Sep-2023 06:59:56,-88.85,-15.28
19-Sep-2023 07:09:56,-89.58,-13.14
19-Sep-2023 07:19:56,-91.99,-15.06
19-Sep-2023 07:29:56,-88.34,-13.75
19-Sep-2023 07:39:56,-96.50,-13.37
19-Sep-2023 07:49:56,-86.84,-14.97
19-Sep-2023 07:59:56,-75.95,-23.01
19-Sep-2023 08:09:56,-80.79,-19.48
19-Sep-2023 08:19:56,-82.99,-6.69
19-Sep-2023 08:29:56,-77.90,-18.44
19-Sep-2023 08:39:56,-87.80,-35.52
19-Sep-2023 08:49:56,-77.37,-28.03
19-Sep-2023 08:59:56,-105.33,-33.82
19-Sep-2023 09:09:56,-75.40,-21.50
19-Sep-2023 09:19:56,-94.54,-27.80
19-Sep-2023 09:29:56,-85.85,-23.73
19-Sep-2023 09:39:56,-88.53,-22.13
19-Sep-2023 09:49:56,-85.78,-17.73
19-Sep-2023 09:59:56,-99.76,-24.07
19-Sep-2023 10:09:56,-91.84,-29.47
19-Sep-2023 10:19:56,-101.70,-20.13
19-Sep-2023 10:29:56,-80.28,-23.59
19-Sep-2023 10:39:56,-76.69,-26.71
19-Sep-2023 10:49:56,-90.50,-13.32
19-Sep-2023 10:59:56,-84.87,-20.45
19-Sep-2023 11:09:56,-78.51,-22.35
19-Sep-2023 11:19:56,-74.79,-20.30
19-Sep-2023 11:29:56,-78.25,-20.20
19-Sep-2023 11:59:56,-82.98,-11.48
19-Sep-2023 12:09:56,-78.88,-13.58
19-Sep-2023 12:19:56,-74.67,-23.22
19-Sep-2023 12:29:57,-70.73,-23.96
19-Sep-2023 12:39:56,-70.49,-32.63
19-Sep-2023 13:19:56,-82.34,-18.39
19-Sep-2023 13:29:56,-70.82,-18.88
19-Sep-2023 13:39:56,-79.54,-22.60
19-Sep-2023 14:09:56,-82.36,-21.22
19-Sep-2023 14:19:56,-84.34,-18.78
19-Sep-2023 14:29:56,-77.51,-16.59
19-Sep-2023 14:39:56,-72.41,-18.01
19-Sep-2023 14:49:56,-87.93,-24.18
19-Sep-2023 14:59:56,-85.15,-22.68
19-Sep-2023 15:09:56,-83.63,-23.74
19-Sep-2023 15:19:56,-84.09,-22.40
19-Sep-2023 15:29:56,-82.88,-19.89
19-Sep-2023 15:39:56,-83.18,-25.11
19-Sep-2023 15:49:56,-80.33,-23.55
19-Sep-2023 15:59:56,-82.86,-22.81
19-Sep-2023 16:09:57,-84.10,-22.44
19-Sep-2023 16:19:56,-84.60,-21.09
19-Sep-2023 16:29:56,-82.06,-21.89
19-Sep-2023 16:39:56,-87.36,-22.52
19-Sep-2023 16:49:56,-84.12,-22.45
19-Sep-2023 16:59:56,-79.12,-15.62
19-Sep-2023 17:09:56,-101.22,-38.02
19-Sep-2023 18:29:56,-86.88,-20.89
19-Sep-2023 18:39:56,-86.69,-24.66
19-Sep-2023 18:49:57,-89.61,-29.53
19-Sep-2023 18:59:57,-91.86,-29.45
19-Sep-2023 19:09:56,-95.59,-32.39
19-Sep-2023 19:19:56,-88.92,-31.78
19-Sep-2023 19:29:56,-76.54,-27.00
19-Sep-2023 19:39:56,-77.77,-27.07
19-Sep-2023 19:49:56,-75.82,-23.28
19-Sep-2023 19:59:56,-93.20,-24.87
19-Sep-2023 20:09:56,-90.17,-24.08
19-Sep-2023 20:19:56,-87.09,-17.22
19-Sep-2023 20:29:56,-84.61,-18.17
19-Sep-2023 20:39:57,-85.80,-4.76
19-Sep-2023 21:19:57,-78.36,-14.82
19-Sep-2023 21:29:56,-87.85,-15.12
19-Sep-2023 21:39:56,-85.36,-19.06
19-Sep-2023 21:49:56,-79.48,-35.21
19-Sep-2023 21:59:57,-83.89,-24.62
19-Sep-2023 22:09:57,-85.85,-20.66
19-Sep-2023 22:19:56,-99.01,-18.72
19-Sep-2023 22:29:57,-91.20,-24.34
19-Sep-2023 22:39:57,-82.97,-28.86
19-Sep-2023 22:49:57,-96.05,-40.22
19-Sep-2023 22:59:56,-104.78,-51.70
19-Sep-2023 23:09:56,-81.49,-32.95
19-Sep-2023 23:19:56,-73.66,-31.20
19-Sep-2023 23:29:56,-69.20,-27.32
19-Sep-2023 23:39:56,-66.79,-24.49
19-Sep-2023 23:49:57,-86.71,-24.64
19-Sep-2023 23:59:56,-79.43,-15.01
20-Sep-2023 00:09:56,-79.90,-16.46
20-Sep-2023 00:19:56,-73.12,-21.45
20-Sep-2023 00:29:56,-75.95,-24.35
20-Sep-2023 00:39:56,-83.38,-15.79
20-Sep-2023 00:49:56,-84.91,-14.63
20-Sep-2023 00:59:56,-86.11,-17.03
20-Sep-2023 01:09:57,-74.22,-16.59
20-Sep-2023 01:19:56,-83.91,-17.31
20-Sep-2023 01:29:56,-85.40,-16.17
20-Sep-2023 01:59:56,-94.39,-28.57
20-Sep-2023 02:09:56,-93.43,-24.13
20-Sep-2023 02:19:56,-91.11,-21.16
20-Sep-2023 02:29:57,-88.62,-19.04
20-Sep-2023 03:39:56,-81.03,-11.23
20-Sep-2023 03:49:56,-78.34,-17.49
20-Sep-2023 03:59:57,-76.81,-15.85
20-Sep-2023 04:09:56,-84.11,-19.52
20-Sep-2023 04:19:56,-80.82,-22.30
20-Sep-2023 04:29:57,-79.56,-19.85
20-Sep-2023 04:39:56,-75.96,-20.28
20-Sep-2023 04:49:56,-85.83,-30.67
20-Sep-2023 04:59:57,-70.78,-21.41
20-Sep-2023 05:39:57,-90.06,-20.91
20-Sep-2023 05:49:56,-90.94,-1.32
20-Sep-2023 05:59:56,-90.77,-15.62
20-Sep-2023 06:09:56,-90.06,-11.72
20-Sep-2023 06:19:56,-76.16,-12.46
20-Sep-2023 06:29:56,-68.64,-23.24
20-Sep-2023 06:39:57,-82.20,-13.44
20-Sep-2023 06:49:57,-81.82,-19.68
20-Sep-2023 06:59:56,-81.31,-18.15
20-Sep-2023 07:09:56,-81.88,-16.87
20-Sep-2023 07:19:56,-80.48,-12.47
20-Sep-2023 07:29:56,-79.55,-22.61
20-Sep-2023 07:39:56,-82.91,-14.24
20-Sep-2023 07:49:56,-82.18,-13.42
20-Sep-2023 07:59:56,-80.56,-17.28
20-Sep-2023 08:09:56,-79.77,-19.19
20-Sep-2023 08:19:56,-77.95,-20.80
20-Sep-2023 08:29:56,-78.79,-16.23
20-Sep-2023 08:39:56,-69.22,-17.22
20-Sep-2023 08:49:56,-77.71,-6.83
20-Sep-2023 08:59:57,-82.09,-16.15
20-Sep-2023 09:09:56,-73.63,-20.23
20-Sep-2023 09:19:56,-88.15,-30.57
20-Sep-2023 09:29:56,-77.76,-24.13
20-Sep-2023 09:39:56,-74.67,-20.51
20-Sep-2023 09:49:56,-81.08,-24.42
20-Sep-2023 09:59:56,-75.98,-20.19
20-Sep-2023 10:09:56,-88.89,-9.24
20-Sep-2023 10:19:56,-80.64,-14.47
20-Sep-2023 10:29:56,-76.92,-13.13
20-Sep-2023 10:39:56,-77.08,-15.13
20-Sep-2023 10:49:56,-83.17,-25.05
20-Sep-2023 10:59:56,-84.10,-19.41
20-Sep-2023 11:09:56,-76.69,-29.43
20-Sep-2023 11:19:56,-82.11,-24.72
20-Sep-2023 11:29:56,-82.61,-23.37
20-Sep-2023 11:39:56,-84.08,-22.28
20-Sep-2023 11:49:56,-82.05,-21.77
20-Sep-2023 11:59:56,-74.47,-35.06
20-Sep-2023 12:09:56,-75.38,-21.33
20-Sep-2023 12:19:56,-82.01,-21.77
20-Sep-2023 12:29:56,-80.24,-29.27
20-Sep-2023 12:39:56,-77.57,-36.52
20-Sep-2023 12:49:56,-81.57,-28.99
20-Sep-2023 12:59:56,-84.33,-15.81
20-Sep-2023 13:09:56,-83.55,-20.70
20-Sep-2023 13:19:56,-72.78,-21.89
20-Sep-2023 13:29:56,-80.00,-24.07
20-Sep-2023 13:39:56,-81.20,-23.71
20-Sep-2023 14:09:56,-84.76,-33.32
20-Sep-2023 14:19:56,-85.73,-9.57
20-Sep-2023 14:29:56,-78.74,-16.11
20-Sep-2023 14:39:56,-84.42,-12.97
20-Sep-2023 14:49:56,-76.72,-29.44
20-Sep-2023 14:59:56,-79.09,-23.44
20-Sep-2023 15:09:56,-74.47,-15.87
20-Sep-2023 15:19:56,-78.01,-15.29
20-Sep-2023 15:29:56,-78.05,-15.28
20-Sep-2023 15:39:56,-83.28,-18.45
20-Sep-2023 15:49:56,-77.78,-18.57
20-Sep-2023 15:59:56,-81.03,-21.48
20-Sep-2023 16:09:56,-90.50,-13.13
20-Sep-2023 16:19:56,-78.73,-24.40
20-Sep-2023 16:29:56,-83.82,-20.06
20-Sep-2023 16:39:56,-76.76,-18.36
20-Sep-2023 16:49:57,-82.84,-19.81
20-Sep-2023 16:59:56,-72.34,-17.94
20-Sep-2023 17:09:56,-70.29,-14.97
20-Sep-2023 17:19:56,-79.52,-19.71
20-Sep-2023 17:29:56,-74.20,-16.46
20-Sep-2023 17:39:57,-66.85,-17.17
20-Sep-2023 17:49:57,-80.10,-27.01
20-Sep-2023 17:59:56,-77.06,-17.76
20-Sep-2023 18:29:57,-96.68,-19.79
20-Sep-2023 18:39:57,-92.11,-28.58
20-Sep-2023 18:49:56,-85.36,-20.45
20-Sep-2023 18:59:56,-78.89,-13.51
20-Sep-2023 19:09:57,-74.63,-25.92
20-Sep-2023 19:19:57,-78.55,-19.54
20-Sep-2023 19:29:56,-81.85,-25.48
20-Sep-2023 19:39:56,-101.46,-20.88
20-Sep-2023 19:49:57,-87.34,-13.55
20-Sep-2023 19:59:56,-79.89,-13.74
20-Sep-2023 20:09:56,-80.06,-15.81
20-Sep-2023 20:19:56,-82.58,-23.49
20-Sep-2023 20:29:56,-82.35,-15.56
20-Sep-2023 20:39:56,-75.92,-28.53
20-Sep-2023 20:49:57,-72.09,-16.09
20-Sep-2023 20:59:56,-82.31,-21.24
20-Sep-2023 21:09:57,-76.45,-19.06
20-Sep-2023 21:19:57,-76.23,-17.02
20-Sep-2023 21:29:57,-74.95,-17.37
20-Sep-2023 21:39:57,-77.19,-25.45
20-Sep-2023 21:49:56,-76.42,-21.75
20-Sep-2023 21:59:56,-57.81,-26.74
20-Sep-2023 22:09:56,-72.42,-43.44
20-Sep-2023 22:19:57,-48.97,-23.14
20-Sep-2023 22:29:57,-59.33,-23.99
20-Sep-2023 22:39:57,-68.07,-26.86
20-Sep-2023 23:20:02,-92.99,-15.23
20-Sep-2023 23:29:56,-82.32,-24.19
20-Sep-2023 23:39:57,-83.88,-14.44
20-Sep-2023 23:49:56,-83.79,-9.52
20-Sep-2023 23:59:56,-78.04,-18.11
21-Sep-2023 00:09:57,-85.11,-22.72
21-Sep-2023 00:19:56,-86.12,-22.99
21-Sep-2023 00:29:56,-85.06,-19.75
21-Sep-2023 00:39:56,-85.12,-22.72
21-Sep-2023 00:49:56,-89.61,-22.34
21-Sep-2023 00:59:56,-82.82,-19.92
21-Sep-2023 01:09:56,-82.61,-23.50
21-Sep-2023 01:19:56,-84.61,-21.11
21-Sep-2023 01:29:56,-71.54,-19.72
21-Sep-2023 01:39:56,-77.73,-24.20
21-Sep-2023 01:49:56,-68.09,-26.87
21-Sep-2023 01:59:56,-63.10,-31.75
21-Sep-2023 02:09:56,-61.01,-37.29
21-Sep-2023 02:39:56,-57.51,-24.92
21-Sep-2023 02:49:56,-73.91,-17.12
21-Sep-2023 02:59:56,-86.26,-29.23
21-Sep-2023 03:09:56,-85.60,-18.38
21-Sep-2023 03:19:56,-85.35,-32.08
21-Sep-2023 03:29:56,-80.50,-26.14
21-Sep-2023 03:39:56,-77.78,-21.39
21-Sep-2023 03:49:56,-72.83,-19.45
21-Sep-2023 03:59:56,-85.37,-22.03
21-Sep-2023 04:09:56,-85.36,-22.04
21-Sep-2023 04:19:56,-64.49,-14.95
21-Sep-2023 04:29:56,-80.68,-19.75
21-Sep-2023 04:39:56,-96.38,-24.87
21-Sep-2023 04:49:57,-83.83,-17.27
21-Sep-2023 04:59:57,-93.62,-9.83
21-Sep-2023 05:09:57,-96.96,-15.02
21-Sep-2023 05:19:56,-89.04,-16.06
21-Sep-2023 05:29:57,-75.80,-28.83
21-Sep-2023 06:09:56,-68.10,-32.18
21-Sep-2023 06:19:56,-74.21,-37.34
21-Sep-2023 06:29:56,-84.86,-29.91
21-Sep-2023 06:39:56,-84.57,-18.16
21-Sep-2023 06:49:56,-73.86,-19.70
21-Sep-2023 06:59:56,-63.62,-16.41
21-Sep-2023 07:09:56,-82.09,-24.81
21-Sep-2023 07:19:57,-74.95,-17.37
21-Sep-2023 07:29:56,-86.60,-21.57
21-Sep-2023 07:39:57,-81.80,-19.67
21-Sep-2023 07:49:56,-78.77,-18.93
21-Sep-2023 07:59:56,-82.02,-19.01
21-Sep-2023 08:09:56,-82.55,-20.56
21-Sep-2023 08:19:56,-87.12,-23.18
21-Sep-2023 08:29:56,-85.59,-21.31
21-Sep-2023 08:39:56,-85.64,-21.30
21-Sep-2023 08:49:56,-84.64,-21.05
21-Sep-2023 08:59:57,-84.87,-20.36
21-Sep-2023 09:09:56,-83.13,-22.10
21-Sep-2023 09:19:56,-82.35,-21.17
21-Sep-2023 09:29:57,-76.43,-24.43
21-Sep-2023 09:39:57,-80.53,-20.04
21-Sep-2023 09:49:56,-83.83,-17.23
21-Sep-2023 09:59:56,-72.59,-19.97
21-Sep-2023 10:09:56,-83.38,-24.44
21-Sep-2023 10:19:56,-70.61,-14.54
21-Sep-2023 10:29:57,-76.20,-19.65
21-Sep-2023 10:39:57,-72.75,-24.63
21-Sep-2023 10:49:56,-82.80,-19.93
21-Sep-2023 10:59:56,-74.90,-19.98
21-Sep-2023 11:09:57,-85.09,-32.73
21-Sep-2023 11:19:57,-89.54,-19.21
21-Sep-2023 11:29:56,-83.02,-19.24
21-Sep-2023 11:39:57,-82.84,-19.91
21-Sep-2023 11:49:56,-57.93,-15.45
21-Sep-2023 11:59:57,-70.26,-17.49
21-Sep-2023 12:09:57,-72.57,-19.98
21-Sep-2023 12:19:56,-68.90,-20.19
21-Sep-2023 12:29:57,-72.33,-20.55
21-Sep-2023 12:39:56,-71.00,-23.33
21-Sep-2023 12:49:57,-74.93,-19.95
21-Sep-2023 12:59:56,-70.75,-23.91
21-Sep-2023 13:09:56,-70.75,-23.91
21-Sep-2023 13:19:56,-76.49,-21.70
21-Sep-2023 13:29:56,-78.01,-23.50
21-Sep-2023 13:39:56,-78.80,-21.61
21-Sep-2023 13:49:56,-78.23,-22.86
21-Sep-2023 13:59:56,-77.75,-24.10
21-Sep-2023 14:09:56,-79.07,-20.99
21-Sep-2023 14:19:56,-86.40,-22.18
21-Sep-2023 14:29:56,-67.14,-16.65
21-Sep-2023 14:39:56,-75.17,-19.28
21-Sep-2023 14:49:56,-95.44,-24.47
21-Sep-2023 14:59:56,-87.89,-22.58
21-Sep-2023 15:09:56,-80.29,-20.62
21-Sep-2023 15:19:56,-72.89,-18.10
21-Sep-2023 15:29:56,-65.05,-16.15
21-Sep-2023 15:39:56,-75.73,-18.14
21-Sep-2023 15:49:56,-68.20,-16.92
21-Sep-2023 15:59:56,-79.30,-20.39
21-Sep-2023 16:09:56,-77.48,-21.97
21-Sep-2023 16:19:56,-77.82,-18.65
21-Sep-2023 16:29:56,-81.65,-23.13
21-Sep-2023 16:39:57,-80.83,-19.38
21-Sep-2023 16:49:56,-52.64,-13.56
21-Sep-2023 16:59:56,-86.88,-20.84
21-Sep-2023 17:09:56,-71.36,-15.28
21-Sep-2023 17:19:57,-71.84,-19.13
21-Sep-2023 17:29:56,-77.76,-27.00
21-Sep-2023 17:39:57,-76.95,-20.49
21-Sep-2023 17:49:57,-72.02,-23.68
21-Sep-2023 17:59:56,-78.66,-34.01
21-Sep-2023 18:09:56,-63.92,-22.76
21-Sep-2023 18:19:56,-83.67,-23.73
21-Sep-2023 18:29:56,-94.93,-18.68
21-Sep-2023 18:39:56,-107.43,-27.66
21-Sep-2023 18:49:57,-91.30,-20.32
21-Sep-2023 18:59:57,-102.74,-24.64
21-Sep-2023 19:09:57,-85.38,-21.96
21-Sep-2023 20:19:57,-83.11,-22.16
21-Sep-2023 20:29:56,-82.64,-26.45
21-Sep-2023 20:39:57,-82.37,-24.14
21-Sep-2023 20:49:56,-79.88,-21.65
21-Sep-2023 20:59:56,-81.53,-20.31
21-Sep-2023 21:09:56,-81.57,-20.32
21-Sep-2023 21:19:56,-82.14,-27.81
21-Sep-2023 21:29:56,-85.43,-26.59
21-Sep-2023 21:39:57,-88.67,-25.21
21-Sep-2023 21:49:56,-83.10,-22.17
21-Sep-2023 22:19:56,-74.38,-23.83
21-Sep-2023 22:29:57,-90.07,-20.88
21-Sep-2023 22:39:56,-84.98,-36.79
21-Sep-2023 22:49:56,-74.16,-19.13
21-Sep-2023 22:59:56,-90.89,-25.05
21-Sep-2023 23:09:56,-81.59,-26.11
21-Sep-2023 23:19:56,-71.77,-32.46
21-Sep-2023 23:29:56,-66.91,-21.73
21-Sep-2023 23:39:57,-84.84,-17.48
21-Sep-2023 23:49:56,-84.35,-23.25
21-Sep-2023 23:59:57,-86.36,-22.27
22-Sep-2023 00:09:56,-83.59,-23.74
22-Sep-2023 00:19:57,-83.61,-23.78
22-Sep-2023 00:29:56,-85.81,-20.64
22-Sep-2023 00:39:56,-79.99,-24.20
22-Sep-2023 00:49:57,-80.29,-26.49
22-Sep-2023 01:19:57,-73.36,-18.29
22-Sep-2023 01:29:56,-82.30,-18.37
22-Sep-2023 01:39:56,-99.00,-27.30
22-Sep-2023 01:49:56,-102.16,-27.26
22-Sep-2023 01:59:56,-71.74,-24.29
22-Sep-2023 02:09:56,-91.95,-15.01
22-Sep-2023 02:19:57,-89.56,-19.23
22-Sep-2023 02:29:57,-68.70,-15.94
22-Sep-2023 02:39:57,-61.23,-30.18
22-Sep-2023 02:49:56,-67.58,-33.34
22-Sep-2023 02:59:56,-59.90,-30.16
22-Sep-2023 03:09:56,-66.25,-33.33
22-Sep-2023 03:19:56,-80.87,-41.52
22-Sep-2023 03:29:56,-61.80,-34.35
22-Sep-2023 03:39:56,-82.24,-21.22
22-Sep-2023 03:49:56,-84.60,-24.07
22-Sep-2023 03:59:56,-86.16,-26.05
22-Sep-2023 04:09:56,-82.05,-21.89
22-Sep-2023 04:19:56,-83.60,-23.77
22-Sep-2023 04:29:56,-84.09,-22.44
22-Sep-2023 04:39:56,-82.57,-23.50
22-Sep-2023 04:49:56,-92.87,-34.02
22-Sep-2023 04:59:57,-101.00,-27.83
22-Sep-2023 05:09:56,-87.61,-24.95
22-Sep-2023 05:19:56,-82.58,-31.42
22-Sep-2023 05:29:57,-77.40,-37.37
22-Sep-2023 05:39:56,-65.48,-32.28
22-Sep-2023 05:49:57,-67.32,-33.88
22-Sep-2023 05:59:57,-88.35,-46.29
22-Sep-2023 06:09:57,-90.55,-34.02
22-Sep-2023 06:19:56,-81.83,-19.68
22-Sep-2023 06:29:56,-79.01,-23.87
22-Sep-2023 06:39:56,-86.32,-22.28
22-Sep-2023 06:49:56,-83.07,-22.14
22-Sep-2023 06:59:56,-81.04,-21.62
22-Sep-2023 07:09:56,-75.93,-20.28
22-Sep-2023 07:19:56,-81.01,-18.80
22-Sep-2023 07:29:56,-79.27,-20.45
22-Sep-2023 07:39:56,-76.46,-19.06
22-Sep-2023 07:49:56,-83.08,-19.24
22-Sep-2023 07:59:56,-71.52,-19.69
22-Sep-2023 08:09:56,-76.70,-18.43
22-Sep-2023 08:19:56,-78.97,-21.02
22-Sep-2023 08:29:56,-74.91,-19.94
22-Sep-2023 08:39:56,-70.79,-18.80
22-Sep-2023 08:49:56,-63.94,-15.88
22-Sep-2023 08:59:57,-79.36,-17.61
22-Sep-2023 09:09:56,-77.00,-20.45
22-Sep-2023 09:19:56,-72.84,-19.35
22-Sep-2023 09:29:56,-76.27,-19.59
22-Sep-2023 09:39:56,-67.45,-16.15
22-Sep-2023 09:49:56,-78.55,-19.50
22-Sep-2023 09:59:56,-78.28,-20.13
22-Sep-2023 10:09:56,-67.67,-15.64
22-Sep-2023 10:19:56,-69.18,-19.60
22-Sep-2023 10:29:56,-84.58,-21.04
22-Sep-2023 10:39:56,-91.54,-19.53
22-Sep-2023 10:49:56,-83.35,-24.41
22-Sep-2023 10:59:56,-84.60,-19.55
22-Sep-2023 11:09:56,-83.36,-21.41
22-Sep-2023 11:19:56,-83.58,-15.01
22-Sep-2023 11:29:56,-97.83,-27.67
22-Sep-2023 11:39:56,-74.71,-20.48
22-Sep-2023 11:49:56,-80.75,-22.15
22-Sep-2023 11:59:56,-83.40,-21.41
22-Sep-2023 12:09:56,-76.42,-21.63
22-Sep-2023 12:19:56,-73.63,-17.59
22-Sep-2023 12:29:56,-77.83,-18.62
22-Sep-2023 12:39:56,-73.39,-20.79
22-Sep-2023 12:49:56,-73.88,-22.25
22-Sep-2023 12:59:56,-88.24,-19.58
22-Sep-2023 13:09:56,-97.37,-20.76
22-Sep-2023 13:19:56,-63.10,-17.29
22-Sep-2023 13:29:56,-77.19,-22.54
22-Sep-2023 13:39:56,-85.43,-24.96
22-Sep-2023 13:49:56,-82.84,-25.74
22-Sep-2023 13:59:57,-82.14,-24.77
22-Sep-2023 14:09:57,-80.87,-22.24
22-Sep-2023 14:19:56,-71.37,-17.76
22-Sep-2023 14:29:56,-69.18,-19.64
22-Sep-2023 14:39:56,-86.75,-27.73
22-Sep-2023 14:49:56,-77.19,-17.17
22-Sep-2023 14:59:56,-78.53,-19.53
22-Sep-2023 15:09:56,-80.82,-19.39
22-Sep-2023 15:19:56,-86.05,-19.88
22-Sep-2023 15:29:56,-81.60,-20.24
22-Sep-2023 15:39:56,-82.07,-21.80
22-Sep-2023 15:49:57,-80.31,-20.64
22-Sep-2023 15:59:56,-85.67,-24.28
22-Sep-2023 16:09:56,-76.70,-18.37
22-Sep-2023 16:19:56,-84.83,-17.38
22-Sep-2023 16:29:56,-87.89,-24.14
22-Sep-2023 16:39:56,-75.68,-20.77
22-Sep-2023 16:49:56,-85.13,-19.67
22-Sep-2023 16:59:56,-81.37,-20.91
22-Sep-2023 17:09:56,-84.83,-20.32
22-Sep-2023 17:19:56,-80.06,-21.29
22-Sep-2023 17:29:56,-80.59,-20.00
22-Sep-2023 17:39:56,-84.12,-22.37
22-Sep-2023 17:49:56,-82.68,-14.87
22-Sep-2023 17:59:56,-90.26,-13.93
22-Sep-2023 18:09:57,-92.22,-17.37
22-Sep-2023 18:19:57,-92.76,-26.33
22-Sep-2023 18:29:56,-92.75,-26.32
22-Sep-2023 18:39:57,-75.14,-24.71
22-Sep-2023 18:49:56,-88.47,-33.18
22-Sep-2023 18:59:56,-61.98,-23.84
22-Sep-2023 19:09:57,-81.12,-40.79
22-Sep-2023 19:19:57,-80.41,-32.46
22-Sep-2023 19:29:57,-74.33,-26.52
22-Sep-2023 19:39:57,-70.32,-22.19
22-Sep-2023 19:49:57,-76.68,-21.12
22-Sep-2023 19:59:57,-106.66,-25.63
22-Sep-2023 20:09:56,-84.38,-24.74
22-Sep-2023 20:19:56,-87.02,-30.25
22-Sep-2023 20:29:56,-68.39,-16.42
22-Sep-2023 20:39:56,-89.53,-16.13
22-Sep-2023 20:49:56,-82.55,-17.70
22-Sep-2023 20:59:56,-81.81,-25.43
22-Sep-2023 21:09:56,-80.77,-19.40
22-Sep-2023 21:19:56,-84.06,-22.39
22-Sep-2023 21:29:57,-80.35,-20.34
22-Sep-2023 21:39:57,-87.82,-21.09
22-Sep-2023 21:49:56,-76.01,-14.98
