timestamp;posx;posy;lat;lon
06-Jul-2024 19:32:02;-50.4869425935639;22.1145235760599;47.7713230196056;17.8619409677415
06-Jul-2024 19:34:02;-51.2977871613857;24.3894618901862;47.7713434929078;17.8619301103384
06-Jul-2024 19:36:02;-52.0155218398262;22.9471168022938;47.7713305125264;17.8619204996991
06-Jul-2024 19:38:02;-48.6522557387435;24.2236124238851;47.7713420003459;17.8619655346381
06-Jul-2024 19:40:02;-46.6652813398879;23.2575114506354;47.7713333059224;17.8619921407014
06-Jul-2024 19:42:02;-46.8097367006636;23.103334956858;47.7713319184114;17.8619902064095
06-Jul-2024 19:44:02;-47.5755094428799;21.1610136680494;47.7713144384953;17.861979952529
06-Jul-2024 19:46:02;-48.070767068811;20.5545897138645;47.7713089809843;17.8619733209107
06-Jul-2024 19:48:02;-47.4279794032304;20.7451325458926;47.771310695774;17.8619819279915
06-Jul-2024 19:50:02;-47.2518062884291;25.4114622133658;47.7713526903975;17.8619842869918
06-Jul-2024 19:52:02;-48.9575277681401;24.1244016064432;47.7713411074984;17.8619614469724
06-Jul-2024 19:54:02;-46.6042995148983;27.5636748721488;47.7713720592305;17.8619929572626
06-Jul-2024 19:56:02;-48.1356775854543;26.7007245503892;47.771364293111;17.8619724517433
06-Jul-2024 19:58:02;-47.2526259980364;23.8096681409105;47.7713382750553;17.8619842760157
06-Jul-2024 20:00:02;-47.2340417805258;24.2671392128307;47.7713423920652;17.8619845248628
06-Jul-2024 20:02:02;-46.9076383931386;24.8544890850557;47.771347677919;17.8619888954823
06-Jul-2024 20:04:02;-20.1090025368776;21.3392325632707;47.7713160423758;17.8623477356377
06-Jul-2024 20:06:02;-47.4536127864259;26.848972341643;47.7713656272667;17.8619815847544
06-Jul-2024 20:10:02;-55.2652307346843;26.9710058181899;47.7713667255067;17.8618769853183
06-Jul-2024 20:14:02;-55.3192973884385;28.2207800255618;47.7713779728468;17.8618762613529
06-Jul-2024 20:18:02;-57.5556205925461;27.6742433458347;47.7713730542912;17.8618463164493
06-Jul-2024 20:22:02;-43.1893150234308;27.9307276088111;47.7713753625208;17.8620386847232
06-Jul-2024 20:26:02;-38.4898629529727;29.6473988283285;47.7713908116996;17.8621016115125
06-Jul-2024 20:30:02;-35.4168414981185;24.0094131556706;47.7713400726601;17.8621427600061
06-Jul-2024 20:34:02;-36.0599999998097;25.861757781383;47.7713567428314;17.8621341479596
06-Jul-2024 20:38:02;-36.3951654592083;24.9126766942536;47.7713482015783;17.8621296600138
06-Jul-2024 20:42:02;-35.8309425927232;25.2444770160933;47.7713511876146;17.8621372150932
06-Jul-2024 20:46:02;-36.0346768247454;25.6540323866512;47.7713548734072;17.862134487043
06-Jul-2024 20:50:02;-37.6670720490718;25.454335492125;47.7713530762354;17.8621126288798
06-Jul-2024 20:54:02;-35.2124021254184;26.4623340905653;47.7713621477166;17.8621454974983
06-Jul-2024 20:58:02;-32.2436429913994;27.4340098262803;47.7713708923102;17.8621852498944
06-Jul-2024 21:02:02;-36.8741791414676;27.8490011584107;47.7713746270238;17.8621232459058
06-Jul-2024 21:06:02;-35.0527024518119;28.8504367481007;47.7713836394411;17.8621476359152
06-Jul-2024 21:10:02;-35.8020108218544;28.2322862315191;47.7713780763969;17.8621376024966
06-Jul-2024 21:14:02;-35.7435733834855;29.2122018218369;47.7713868951451;17.8621383849879
06-Jul-2024 21:18:02;-47.1888139218087;27.2028218764648;47.7713688117348;17.8619851304746
06-Jul-2024 21:22:02;-58.9038834417484;26.6085931482929;47.7713634639747;17.8618282628867
06-Jul-2024 21:26:02;-58.1085121456352;26.9797103036536;47.7713668038427;17.8618389130989
06-Jul-2024 21:30:02;-58.971680972779;26.2938892363309;47.7713606317975;17.8618273550615
06-Jul-2024 21:34:02;-58.7841865076524;25.6368018134929;47.7713547183407;17.8618298656573
06-Jul-2024 21:38:02;-59.0439118743739;26.3880698483818;47.7713614793757;17.8618263878725
06-Jul-2024 21:42:02;-59.5403861081484;26.9455479953007;47.771366496399;17.8618197399635
06-Jul-2024 21:46:02;-58.7988224141108;25.7550684204577;47.7713557826808;17.8618296696791
06-Jul-2024 21:50:02;-58.4844414278166;26.1540090290413;47.7713593729459;17.8618338793158
06-Jul-2024 21:54:02;-58.9747483774188;26.7130989733316;47.7713644044746;17.8618273139882
06-Jul-2024 21:58:02;-58.9564795198147;26.8901691596275;47.7713659980173;17.8618275586126
06-Jul-2024 22:02:02;-58.5970806746784;27.2351473885647;47.7713691026481;17.8618323710493
06-Jul-2024 22:06:02;-59.752077797077;26.1110610234865;47.7713589864354;17.8618169053611
06-Jul-2024 22:10:02;-59.6768747062603;27.9682151795564;47.7713756998901;17.8618179123485
06-Jul-2024 22:14:02;-58.6187250669096;26.6424400849535;47.7713637685801;17.8618320812257
06-Jul-2024 22:30:02;-58.5906939201172;27.1187267834062;47.7713680549212;17.8618324565695
06-Jul-2024 22:34:02;-58.7411194466017;26.6057590134101;47.7713634384689;17.8618304423356
06-Jul-2024 22:38:02;-58.7243722255021;26.787927827592;47.7713650778967;17.8618306665849
06-Jul-2024 22:42:02;-58.5602516146948;26.3658139204765;47.7713612790835;17.8618328641992
06-Jul-2024 22:46:02;-58.5884208221045;26.7112597083064;47.7713643879221;17.8618324870068
06-Jul-2024 22:50:02;-58.9956245240408;27.4699617873293;47.7713712158598;17.8618270344516
06-Jul-2024 22:54:02;-58.7012658195615;26.1449337884492;47.7713592912733;17.8618309759852
06-Jul-2024 22:58:02;-58.6887586849871;26.7419417591169;47.7713646640452;17.8618311434588
