timestamp,posx,posy,lat,lon
23-Nov-2023 14:20:29,-27.41276553412,7.64795666678132,46.706193827769,17.1817542413091
23-Nov-2023 14:40:03,-32.7732467809997,23.8739897483435,46.7063398539175,17.1816838916133
23-Nov-2023 14:50:07,-45.2196923607802,31.1956512114928,46.7064057451935,17.1815205473873
23-Nov-2023 15:30:07,-38.1344101545529,26.797972212141,46.7063661682911,17.1816135329654
23-Nov-2023 15:40:07,-37.0076746275738,26.4566846991534,46.7063630968749,17.1816283199776
23-Nov-2023 15:50:07,-29.6302659038478,23.1115000949056,46.7063329918935,17.1817251393555
23-Nov-2023 16:00:07,-24.4456926671958,21.1222659690902,46.7063150897854,17.1817931804759
23-Nov-2023 16:10:07,-29.5738301375005,22.6790955473571,46.7063291004698,17.1817258800052
23-Nov-2023 16:20:07,-31.7908043220029,23.5479292449328,46.7063369195367,17.1816967849572
23-Nov-2023 16:30:07,-55.3852144396031,26.0227770311111,46.7063591919238,17.1813871374652
23-Nov-2023 16:40:07,-49.6093264317428,22.2947345983283,46.7063256414143,17.1814629388616
23-Nov-2023 16:50:07,-43.3475262233252,14.9368205130735,46.7062594238829,17.1815451172556
23-Nov-2023 17:00:07,-33.9859615060076,11.7205814136979,46.7062304793463,17.1816679762303
23-Nov-2023 17:10:07,-18.4089278181789,20.7403037468188,46.7063116523173,17.1818724055587
23-Nov-2023 17:20:07,11.4138464374043,22.5540637138507,46.7063279752461,17.1822637926376
23-Nov-2023 17:30:07,12.0535800578988,23.7674165082342,46.7063388948118,17.1822721883512
23-Nov-2023 17:40:07,11.9707061172397,23.6030942265099,46.7063374159938,17.1822711007331
23-Nov-2023 17:50:07,11.8771253397085,23.4454935647138,46.706335997667,17.182269872601
23-Nov-2023 18:00:07,11.7485116618088,22.737719525929,46.7063296280561,17.1822681847053
23-Nov-2023 18:10:07,11.7564596535946,22.741139931903,46.7063296588381,17.1822682890129
23-Nov-2023 18:20:07,12.3797944581209,23.9181140660961,46.7063402510142,17.1822764695123
23-Nov-2023 18:30:07,12.0814032610962,23.3329085256252,46.7063349844582,17.1822725534964
