datetime,x (m),y(m)
19-Sep-2023 07:07:56,-139.84,12.01
19-Sep-2023 07:17:56,-151.50,9.28
19-Sep-2023 07:27:56,-141.45,19.13
19-Sep-2023 07:37:56,-136.35,11.68
19-Sep-2023 07:47:56,-126.05,21.29
19-Sep-2023 09:37:56,-137.86,3.85
19-Sep-2023 10:47:56,-128.70,-0.64
19-Sep-2023 11:17:56,-145.40,16.09
19-Sep-2023 11:27:57,-138.11,14.17
19-Sep-2023 11:37:56,-139.97,15.56
19-Sep-2023 11:47:56,-139.09,11.98
19-Sep-2023 11:57:56,-137.67,11.85
19-Sep-2023 12:07:57,-132.43,16.87
19-Sep-2023 12:17:56,-139.81,16.63
19-Sep-2023 12:27:57,-139.79,12.00
19-Sep-2023 13:17:56,-139.54,29.57
19-Sep-2023 13:27:57,-138.09,28.15
19-Sep-2023 13:37:56,-136.39,27.82
19-Sep-2023 13:47:56,-141.19,12.17
19-Sep-2023 13:57:56,-138.46,29.42
19-Sep-2023 14:07:57,-138.22,34.14
19-Sep-2023 14:17:57,-138.74,34.29
19-Sep-2023 14:27:56,-139.93,27.35
19-Sep-2023 14:37:56,-137.20,33.94
19-Sep-2023 14:47:56,-139.29,36.89
19-Sep-2023 15:07:57,-135.58,38.29
19-Sep-2023 15:17:56,-140.61,46.05
19-Sep-2023 15:47:57,-141.71,37.52
19-Sep-2023 15:57:57,-139.52,35.72
19-Sep-2023 16:07:56,-139.90,30.89
19-Sep-2023 16:17:56,-137.30,44.86
19-Sep-2023 16:27:57,-139.97,33.31
19-Sep-2023 17:47:56,-140.84,9.82
19-Sep-2023 18:17:56,-144.46,10.06
19-Sep-2023 18:27:56,-141.78,16.96
19-Sep-2023 18:37:56,-129.43,2.64
19-Sep-2023 18:47:56,-127.87,12.07
19-Sep-2023 18:57:56,-126.62,21.46
19-Sep-2023 19:37:56,-138.64,15.35
19-Sep-2023 19:47:56,-147.60,12.67
19-Sep-2023 19:57:56,-142.07,19.29
19-Sep-2023 20:27:57,-142.06,19.29
19-Sep-2023 20:37:57,-147.68,10.86
19-Sep-2023 20:47:57,-154.36,1.82
19-Sep-2023 21:27:56,-144.98,14.84
19-Sep-2023 21:37:56,-147.99,7.81
19-Sep-2023 21:47:57,-142.71,15.78
19-Sep-2023 21:57:56,-153.38,22.09
19-Sep-2023 22:07:56,-144.54,25.69
19-Sep-2023 22:17:57,-147.74,44.24
19-Sep-2023 22:27:57,-149.60,42.07
19-Sep-2023 22:37:56,-151.93,34.76
19-Sep-2023 22:47:57,-146.38,36.06
19-Sep-2023 22:57:57,-140.22,26.07
19-Sep-2023 23:27:57,-152.45,-36.54
20-Sep-2023 01:07:57,-132.73,23.56
20-Sep-2023 01:47:57,-145.54,8.78
20-Sep-2023 01:57:57,-147.21,17.45
20-Sep-2023 02:07:56,-157.27,17.32
20-Sep-2023 02:17:57,-157.23,23.94
20-Sep-2023 02:27:57,-154.68,35.39
20-Sep-2023 02:37:57,-152.57,38.87
20-Sep-2023 02:47:56,-152.34,23.16
20-Sep-2023 04:27:57,-141.19,32.93
20-Sep-2023 04:37:56,-139.34,20.05
20-Sep-2023 04:47:56,-137.09,17.41
20-Sep-2023 05:17:56,-147.78,35.14
20-Sep-2023 05:47:56,-134.64,14.85
20-Sep-2023 05:57:57,-123.06,12.58
20-Sep-2023 06:07:57,-127.13,-0.64
20-Sep-2023 06:17:56,-131.32,13.41
20-Sep-2023 06:27:56,-143.42,3.41
20-Sep-2023 06:37:56,-151.61,-8.24
20-Sep-2023 06:47:56,-151.07,-5.76
20-Sep-2023 06:57:56,-150.09,-24.36
20-Sep-2023 07:07:56,-149.73,-28.10
20-Sep-2023 07:17:56,-154.10,-10.82
20-Sep-2023 07:27:56,-150.75,-4.40
20-Sep-2023 07:37:56,-149.07,-0.67
20-Sep-2023 08:37:56,-124.55,16.97
20-Sep-2023 09:07:56,-154.26,10.19
20-Sep-2023 09:17:56,-152.93,0.66
20-Sep-2023 09:27:56,-148.18,-0.56
20-Sep-2023 09:37:56,-148.43,-1.76
20-Sep-2023 09:47:56,-144.91,14.98
20-Sep-2023 10:27:56,-142.79,11.26
20-Sep-2023 10:37:56,-149.27,11.80
20-Sep-2023 10:47:56,-140.32,13.40
20-Sep-2023 10:57:56,-140.41,12.22
20-Sep-2023 11:07:56,-143.47,11.28
20-Sep-2023 11:17:56,-139.61,13.32
20-Sep-2023 11:27:56,-139.04,12.18
20-Sep-2023 11:37:56,-137.90,9.81
20-Sep-2023 11:47:56,-139.90,11.09
20-Sep-2023 11:57:56,-129.98,10.31
20-Sep-2023 12:07:56,-136.23,11.94
20-Sep-2023 12:17:56,-137.88,9.76
20-Sep-2023 12:27:56,-149.60,13.07
20-Sep-2023 12:37:56,-146.79,23.87
20-Sep-2023 12:47:56,-138.65,15.01
20-Sep-2023 12:57:56,-145.55,7.93
20-Sep-2023 13:07:56,-143.53,-2.82
20-Sep-2023 13:17:56,-138.14,7.55
20-Sep-2023 13:27:56,-139.93,5.33
20-Sep-2023 13:37:56,-140.17,2.97
20-Sep-2023 13:47:56,-137.68,10.86
20-Sep-2023 13:57:56,-136.76,6.31
20-Sep-2023 14:07:56,-136.15,8.50
20-Sep-2023 14:17:56,-136.16,4.07
20-Sep-2023 15:17:56,-151.70,10.77
20-Sep-2023 15:27:56,-141.63,8.91
20-Sep-2023 15:37:56,-140.19,8.81
20-Sep-2023 16:07:56,-130.04,8.14
20-Sep-2023 16:17:56,-131.16,15.80
20-Sep-2023 16:27:56,-136.73,19.88
20-Sep-2023 16:37:56,-127.85,4.84
20-Sep-2023 16:47:56,-135.02,9.54
20-Sep-2023 16:57:56,-134.34,9.50
20-Sep-2023 17:07:57,-127.86,9.06
20-Sep-2023 17:17:57,-121.17,6.57
20-Sep-2023 17:27:57,-129.94,11.35
20-Sep-2023 17:37:57,-127.83,10.10
20-Sep-2023 17:47:57,-122.52,15.75
20-Sep-2023 17:57:56,-116.77,7.31
20-Sep-2023 18:07:56,-127.13,12.19
20-Sep-2023 18:17:56,-130.03,9.25
20-Sep-2023 18:27:57,-133.39,0.69
20-Sep-2023 18:57:56,-132.14,9.31
20-Sep-2023 19:07:57,-140.97,8.72
20-Sep-2023 19:47:56,-143.95,19.57
20-Sep-2023 19:57:56,-143.46,21.89
20-Sep-2023 20:07:57,-142.59,22.98
20-Sep-2023 20:17:56,-141.66,27.64
20-Sep-2023 20:27:57,-140.52,27.43
20-Sep-2023 20:37:56,-140.75,26.27
20-Sep-2023 20:47:57,-145.44,12.51
20-Sep-2023 20:57:57,-142.52,21.78
20-Sep-2023 21:07:57,-142.66,15.84
20-Sep-2023 22:47:56,-148.42,9.06
20-Sep-2023 23:27:57,-140.14,9.69
20-Sep-2023 23:37:57,-143.07,0.48
20-Sep-2023 23:47:57,-143.55,11.12
20-Sep-2023 23:57:57,-143.98,8.76
21-Sep-2023 00:07:56,-144.95,7.63
21-Sep-2023 00:17:56,-149.35,11.57
21-Sep-2023 00:27:57,-145.26,19.70
21-Sep-2023 00:37:56,-143.94,25.61
21-Sep-2023 00:47:56,-151.08,26.88
21-Sep-2023 00:57:56,-149.88,26.66
21-Sep-2023 01:07:56,-147.98,28.82
21-Sep-2023 01:17:57,-144.83,27.00
21-Sep-2023 01:27:57,-148.18,18.83
21-Sep-2023 01:37:56,-149.75,12.86
21-Sep-2023 01:47:57,-140.10,19.03
21-Sep-2023 01:57:57,-132.58,14.66
21-Sep-2023 02:07:56,-142.71,15.78
21-Sep-2023 02:17:57,-153.55,19.53
21-Sep-2023 02:27:57,-141.33,15.63
21-Sep-2023 03:47:56,-142.92,18.19
21-Sep-2023 03:57:56,-138.68,17.69
21-Sep-2023 04:07:56,-134.46,17.09
21-Sep-2023 04:17:56,-136.04,7.19
21-Sep-2023 05:47:56,-138.78,14.24
21-Sep-2023 06:27:57,-142.24,27.78
21-Sep-2023 06:37:56,-152.25,11.83
21-Sep-2023 06:47:56,-140.66,10.97
21-Sep-2023 06:57:56,-137.26,25.61
21-Sep-2023 07:07:57,-145.80,22.89
21-Sep-2023 07:17:57,-138.33,17.67
21-Sep-2023 07:27:56,-144.72,12.50
21-Sep-2023 07:37:56,-145.67,23.49
21-Sep-2023 07:47:56,-141.37,19.23
21-Sep-2023 07:57:56,-143.06,20.66
21-Sep-2023 08:07:56,-135.61,24.18
21-Sep-2023 08:37:56,-145.29,13.15
21-Sep-2023 08:47:57,-136.48,22.07
21-Sep-2023 08:57:56,-129.78,18.84
21-Sep-2023 09:27:56,-157.98,8.52
21-Sep-2023 09:37:56,-149.64,11.71
21-Sep-2023 09:47:57,-142.98,10.01
21-Sep-2023 09:57:56,-144.19,11.29
21-Sep-2023 10:07:56,-142.28,9.91
21-Sep-2023 10:17:56,-144.24,11.24
21-Sep-2023 10:27:56,-143.73,10.04
21-Sep-2023 10:37:57,-146.28,10.21
21-Sep-2023 10:47:56,-148.86,10.32
21-Sep-2023 10:57:56,-148.86,10.32
21-Sep-2023 11:07:56,-149.45,7.95
21-Sep-2023 12:17:57,-145.09,17.35
21-Sep-2023 12:27:57,-151.82,10.61
21-Sep-2023 12:37:57,-148.54,11.65
21-Sep-2023 12:47:56,-148.56,11.65
21-Sep-2023 12:57:57,-148.56,-6.68
21-Sep-2023 13:07:56,-146.80,-6.59
21-Sep-2023 13:17:57,-147.20,-9.02
21-Sep-2023 13:27:56,-143.40,7.78
21-Sep-2023 13:37:56,-144.58,5.46
21-Sep-2023 13:47:56,-143.06,13.69
21-Sep-2023 13:57:57,-142.42,8.91
21-Sep-2023 14:07:56,-142.82,6.60
21-Sep-2023 14:17:56,-136.48,22.14
21-Sep-2023 14:27:56,-149.68,13.06
21-Sep-2023 14:37:56,-141.43,14.74
21-Sep-2023 14:47:56,-135.13,23.13
21-Sep-2023 14:57:56,-135.49,19.72
21-Sep-2023 15:07:56,-140.14,26.30
21-Sep-2023 15:17:56,-138.63,20.14
21-Sep-2023 15:27:56,-134.01,21.76
21-Sep-2023 15:37:56,-135.55,19.15
21-Sep-2023 15:47:56,-130.52,15.70
21-Sep-2023 15:57:56,-140.80,14.57
21-Sep-2023 16:07:56,-139.45,14.42
21-Sep-2023 16:37:56,-140.66,11.08
21-Sep-2023 16:47:56,-143.46,21.97
21-Sep-2023 16:57:57,-145.63,28.47
21-Sep-2023 17:07:56,-140.72,32.37
21-Sep-2023 17:17:56,-141.97,28.97
21-Sep-2023 18:17:57,-121.97,-6.46
21-Sep-2023 18:27:56,-125.68,8.85
21-Sep-2023 18:37:56,-127.84,4.74
21-Sep-2023 18:47:56,-131.21,14.65
21-Sep-2023 19:17:56,-144.34,6.58
21-Sep-2023 20:47:57,-141.99,28.92
21-Sep-2023 20:57:57,-140.01,38.25
21-Sep-2023 21:07:57,-144.79,29.50
21-Sep-2023 21:17:57,-136.63,20.88
21-Sep-2023 21:27:57,-138.99,29.52
21-Sep-2023 21:57:57,-131.98,13.59
21-Sep-2023 22:37:56,-143.78,17.20
21-Sep-2023 22:47:57,-140.36,21.45
21-Sep-2023 22:57:57,-139.38,27.19
21-Sep-2023 23:27:57,-141.88,26.52
21-Sep-2023 23:37:57,-143.05,26.69
21-Sep-2023 23:47:57,-141.69,13.41
21-Sep-2023 23:57:56,-142.38,20.62
22-Sep-2023 00:07:57,-142.86,18.27
22-Sep-2023 00:47:57,-143.84,5.24
22-Sep-2023 00:57:56,-142.21,21.77
22-Sep-2023 01:07:56,-144.72,12.46
22-Sep-2023 01:17:57,-145.96,24.77
22-Sep-2023 01:27:57,-135.71,17.33
22-Sep-2023 01:57:57,-138.21,13.04
22-Sep-2023 02:07:56,-140.28,8.64
22-Sep-2023 02:17:56,-123.74,12.72
22-Sep-2023 02:27:57,-127.88,12.07
22-Sep-2023 02:37:57,-136.26,28.92
22-Sep-2023 02:47:57,-146.29,26.05
22-Sep-2023 03:27:57,-127.88,3.63
22-Sep-2023 03:37:57,-142.27,5.29
22-Sep-2023 03:47:56,-144.09,7.69
22-Sep-2023 03:57:56,-143.01,9.95
22-Sep-2023 04:07:57,-141.98,22.91
22-Sep-2023 04:37:57,-152.26,23.25
22-Sep-2023 04:47:56,-157.91,30.79
22-Sep-2023 06:07:57,-141.71,13.39
22-Sep-2023 06:17:57,-143.76,17.14
22-Sep-2023 06:27:57,-142.44,20.62
22-Sep-2023 06:57:57,-138.59,37.88
22-Sep-2023 07:07:56,-144.10,22.00
22-Sep-2023 07:17:56,-139.77,24.88
22-Sep-2023 07:27:57,-142.18,14.62
22-Sep-2023 07:37:57,-140.32,13.26
22-Sep-2023 07:47:57,-143.60,6.45
22-Sep-2023 07:57:56,-132.13,10.34
22-Sep-2023 09:17:56,-141.26,21.76
22-Sep-2023 09:27:56,-141.34,6.52
22-Sep-2023 09:37:56,-149.19,-5.40
22-Sep-2023 09:47:57,-145.96,4.32
22-Sep-2023 09:57:57,-141.55,21.78
22-Sep-2023 10:07:57,-151.88,13.22
22-Sep-2023 10:17:57,-150.41,13.07
22-Sep-2023 10:27:56,-147.77,22.75
22-Sep-2023 10:37:56,-133.48,20.51
22-Sep-2023 10:47:56,-135.14,16.24
22-Sep-2023 10:57:56,-135.36,14.03
22-Sep-2023 11:37:56,-145.03,10.89
22-Sep-2023 11:47:56,-142.80,14.85
22-Sep-2023 11:57:56,-143.59,1.90
22-Sep-2023 12:07:56,-145.03,3.09
22-Sep-2023 12:17:56,-142.37,13.66
22-Sep-2023 12:27:56,-144.55,16.84
22-Sep-2023 13:37:56,-142.40,8.90
22-Sep-2023 13:47:56,-139.32,23.76
22-Sep-2023 13:57:56,-141.29,15.78
22-Sep-2023 14:07:54,-136.52,26.73
22-Sep-2023 14:17:57,-138.97,17.80
22-Sep-2023 14:27:56,-140.45,16.85
22-Sep-2023 14:37:56,-134.31,18.37
22-Sep-2023 14:47:56,-134.83,19.60
22-Sep-2023 14:57:56,-135.04,17.36
22-Sep-2023 15:07:56,-135.48,19.64
22-Sep-2023 15:17:56,-132.24,20.33
22-Sep-2023 15:27:56,-136.10,19.81
22-Sep-2023 15:37:57,-133.99,13.92
22-Sep-2023 15:47:57,-144.13,24.62
22-Sep-2023 15:57:56,-139.25,20.27
22-Sep-2023 16:07:56,-135.22,7.32
22-Sep-2023 16:17:56,-143.15,8.92
22-Sep-2023 16:27:56,-140.47,12.26
22-Sep-2023 16:37:57,-143.02,0.68
22-Sep-2023 16:47:56,-143.76,-9.96
22-Sep-2023 17:37:56,-142.80,14.86
22-Sep-2023 17:47:56,-134.50,16.15
22-Sep-2023 17:57:57,-132.91,19.29
22-Sep-2023 18:27:56,-127.49,13.16
22-Sep-2023 19:37:57,-155.94,18.66
22-Sep-2023 19:47:57,-150.46,15.49
22-Sep-2023 20:17:57,-127.15,13.07
22-Sep-2023 20:27:56,-124.29,10.72
22-Sep-2023 20:57:57,-138.12,23.47
22-Sep-2023 21:07:57,-137.59,29.25
22-Sep-2023 21:37:57,-148.73,21.50
22-Sep-2023 21:47:56,-149.22,22.20
22-Sep-2023 22:27:56,-141.36,22.84
22-Sep-2023 22:37:56,-138.96,17.77
22-Sep-2023 22:47:56,-149.70,12.92
22-Sep-2023 22:57:57,-140.94,21.56
22-Sep-2023 23:07:56,-139.76,24.89
22-Sep-2023 23:17:56,-140.97,13.36
22-Sep-2023 23:27:57,-142.98,20.73
22-Sep-2023 23:37:56,-142.00,19.37
22-Sep-2023 23:47:57,-141.30,26.41
22-Sep-2023 23:57:57,-140.94,21.58
23-Sep-2023 00:07:56,-136.23,18.54
23-Sep-2023 00:17:56,-140.42,16.76
23-Sep-2023 00:27:57,-137.80,16.45
23-Sep-2023 00:37:56,-141.49,14.58
