datetime,x (m),y(m)
25-Sep-2023 17:14:00,45.67,16.94
25-Sep-2023 17:54:00,61.14,19.04
25-Sep-2023 18:03:59,65.11,16.53
25-Sep-2023 18:13:59,66.38,15.11
25-Sep-2023 18:23:59,66.82,24.18
25-Sep-2023 18:33:59,68.97,28.88
25-Sep-2023 18:43:59,108.76,46.59
25-Sep-2023 18:54:00,99.59,45.61
25-Sep-2023 19:04:00,98.20,42.99
25-Sep-2023 19:14:00,74.29,36.21
25-Sep-2023 19:23:59,95.47,31.88
25-Sep-2023 19:34:00,79.50,30.95
25-Sep-2023 19:43:59,82.59,29.91
25-Sep-2023 20:04:00,72.24,20.28
25-Sep-2023 20:13:59,87.08,32.31
25-Sep-2023 20:23:59,78.11,27.56
25-Sep-2023 20:33:59,81.42,30.22
25-Sep-2023 20:43:59,68.38,25.37
25-Sep-2023 20:54:00,83.03,31.58
25-Sep-2023 21:04:00,83.02,31.59
25-Sep-2023 21:13:59,81.35,30.23
25-Sep-2023 21:33:59,79.65,28.88
25-Sep-2023 21:43:59,80.39,30.61
25-Sep-2023 21:53:59,89.44,31.59
25-Sep-2023 22:03:59,80.33,30.64
25-Sep-2023 22:23:59,73.05,17.96
25-Sep-2023 22:33:59,58.20,23.82
25-Sep-2023 22:43:59,108.54,38.30
25-Sep-2023 22:53:59,108.56,38.36
25-Sep-2023 23:13:59,112.97,41.46
25-Sep-2023 23:23:59,92.46,32.61
25-Sep-2023 23:34:00,65.89,26.32
25-Sep-2023 23:43:59,86.04,18.92
26-Sep-2023 00:13:59,74.95,28.59
26-Sep-2023 00:23:58,77.01,20.29
26-Sep-2023 00:33:59,76.92,27.90
26-Sep-2023 00:43:59,54.20,20.18
26-Sep-2023 00:53:58,82.44,29.87
26-Sep-2023 01:03:58,82.39,29.89
26-Sep-2023 01:13:58,71.21,29.86
26-Sep-2023 01:23:59,77.26,25.90
26-Sep-2023 01:33:58,86.41,26.62
26-Sep-2023 02:13:59,64.14,25.09
26-Sep-2023 02:23:58,68.12,16.13
26-Sep-2023 02:33:59,69.22,19.48
26-Sep-2023 02:43:59,53.23,18.79
26-Sep-2023 02:53:59,39.02,11.48
26-Sep-2023 03:03:59,56.95,13.50
26-Sep-2023 03:13:58,78.59,23.47
26-Sep-2023 03:53:59,68.36,23.54
26-Sep-2023 04:03:59,85.79,24.90
26-Sep-2023 04:13:59,88.27,31.97
26-Sep-2023 04:23:59,81.71,24.37
26-Sep-2023 04:33:59,76.47,29.89
26-Sep-2023 04:43:58,83.99,31.17
26-Sep-2023 04:53:59,71.07,29.78
26-Sep-2023 05:03:58,72.86,29.17
26-Sep-2023 06:23:59,59.62,26.73
26-Sep-2023 06:33:59,73.84,35.32
26-Sep-2023 06:43:58,101.63,42.08
26-Sep-2023 06:53:58,80.72,28.47
26-Sep-2023 07:03:58,73.51,25.25
26-Sep-2023 07:13:59,75.25,26.57
26-Sep-2023 07:23:58,74.05,28.90
26-Sep-2023 07:33:59,75.26,32.25
26-Sep-2023 07:43:58,84.61,29.07
26-Sep-2023 07:53:58,71.49,27.88
26-Sep-2023 08:03:59,70.96,26.32
26-Sep-2023 08:13:59,80.36,30.56
26-Sep-2023 08:23:58,77.63,29.59
26-Sep-2023 08:33:59,71.66,27.96
26-Sep-2023 08:43:59,73.45,27.30
26-Sep-2023 08:53:58,78.83,29.26
26-Sep-2023 09:03:59,74.51,26.98
26-Sep-2023 09:13:59,94.66,28.14
26-Sep-2023 09:23:59,86.10,24.88
26-Sep-2023 09:43:59,70.39,20.96
26-Sep-2023 09:53:58,64.95,19.34
26-Sep-2023 10:03:58,54.28,16.62
26-Sep-2023 10:13:58,66.92,20.49
26-Sep-2023 10:23:58,61.78,18.93
26-Sep-2023 10:33:58,68.13,19.97
26-Sep-2023 10:43:58,66.70,18.67
26-Sep-2023 10:53:58,68.67,19.83
26-Sep-2023 11:03:58,62.46,18.58
26-Sep-2023 11:13:58,68.50,17.91
26-Sep-2023 11:23:58,58.88,21.84
26-Sep-2023 11:33:58,52.28,17.45
26-Sep-2023 11:43:58,65.03,19.36
26-Sep-2023 11:53:58,64.29,19.70
26-Sep-2023 12:03:59,64.37,19.71
26-Sep-2023 12:13:58,60.41,17.67
26-Sep-2023 12:23:58,69.89,19.49
26-Sep-2023 12:33:58,87.50,28.35
26-Sep-2023 12:43:58,66.78,18.66
26-Sep-2023 12:53:58,70.39,22.83
26-Sep-2023 13:03:58,61.45,17.17
26-Sep-2023 13:13:58,62.50,18.57
26-Sep-2023 13:23:58,80.04,23.08
26-Sep-2023 14:03:58,40.66,12.45
26-Sep-2023 14:13:59,45.57,13.54
26-Sep-2023 14:23:58,58.18,16.77
26-Sep-2023 14:33:58,59.93,17.79
26-Sep-2023 14:43:58,56.32,15.74
26-Sep-2023 14:53:58,50.18,14.93
26-Sep-2023 15:03:58,50.01,16.70
26-Sep-2023 15:13:58,50.56,18.25
26-Sep-2023 15:23:58,57.41,17.05
26-Sep-2023 15:33:58,63.04,16.49
26-Sep-2023 15:43:58,72.31,22.13
26-Sep-2023 15:53:58,69.45,21.27
26-Sep-2023 16:03:58,78.17,21.83
26-Sep-2023 16:13:59,71.28,20.57
26-Sep-2023 16:23:59,63.89,20.73
26-Sep-2023 16:33:58,61.78,18.90
26-Sep-2023 16:43:58,66.63,16.87
26-Sep-2023 16:53:58,65.73,17.20
26-Sep-2023 17:03:58,44.91,12.16
26-Sep-2023 17:13:58,74.98,7.55
