datetime,x (m),y(m)
22-Sep-2023 16:11:57,-214.50,254.80
23-Sep-2023 01:31:57,-224.13,262.38
23-Sep-2023 01:41:57,-215.43,269.52
23-Sep-2023 06:31:57,-275.56,328.09
23-Sep-2023 06:41:57,-291.07,352.29
23-Sep-2023 06:51:57,-305.34,369.58
23-Sep-2023 07:01:57,-197.37,231.07
23-Sep-2023 07:11:57,-213.94,250.43
23-Sep-2023 08:41:57,-411.52,533.01
23-Sep-2023 08:51:57,-405.75,543.80
23-Sep-2023 11:31:56,-552.45,715.25
23-Sep-2023 11:41:57,-558.94,736.03
23-Sep-2023 14:31:57,-329.23,385.26
23-Sep-2023 14:41:57,-317.67,394.19
23-Sep-2023 14:51:57,-384.45,506.26
23-Sep-2023 15:01:57,-406.40,517.79
23-Sep-2023 15:31:57,-439.95,560.28
23-Sep-2023 15:41:57,-417.18,549.76
23-Sep-2023 17:51:57,-301.13,383.42
23-Sep-2023 18:01:57,-325.08,400.16
23-Sep-2023 18:11:57,-325.06,400.08
23-Sep-2023 21:11:57,-308.09,379.28
23-Sep-2023 21:21:57,-294.25,362.17
23-Sep-2023 21:41:57,-374.76,476.99
23-Sep-2023 21:51:57,-370.17,463.22
23-Sep-2023 22:01:57,-375.34,477.99
24-Sep-2023 06:11:57,-354.57,451.39
24-Sep-2023 06:21:57,-353.77,450.19
24-Sep-2023 06:31:57,-309.91,381.54
24-Sep-2023 06:41:56,-319.36,396.31
24-Sep-2023 12:51:57,-275.73,312.13
24-Sep-2023 13:01:56,-284.05,332.38
24-Sep-2023 18:12:00,-751.18,1004.27
24-Sep-2023 18:22:00,-755.63,1010.91
25-Sep-2023 06:32:00,-305.25,369.22
25-Sep-2023 06:42:00,-291.04,352.03
25-Sep-2023 09:01:59,-288.49,348.64
25-Sep-2023 09:11:59,-303.19,366.78
25-Sep-2023 09:42:00,-231.09,309.22
25-Sep-2023 09:51:59,-235.65,289.69
25-Sep-2023 13:11:59,-222.43,239.79
25-Sep-2023 13:22:00,-205.30,252.71
25-Sep-2023 15:02:00,-276.46,334.09
25-Sep-2023 15:12:00,-287.26,346.72
25-Sep-2023 21:51:59,-241.79,278.55
25-Sep-2023 22:02:00,-228.40,263.14
25-Sep-2023 22:12:00,-225.79,255.92
26-Sep-2023 01:01:59,-310.04,381.92
26-Sep-2023 01:11:58,-327.34,403.25
26-Sep-2023 01:21:59,-259.43,299.03
26-Sep-2023 01:31:59,-242.14,279.09
26-Sep-2023 01:41:59,-284.69,333.63
26-Sep-2023 01:51:59,-265.52,316.31
26-Sep-2023 06:31:59,-265.96,316.73
26-Sep-2023 06:41:59,-262.62,307.65
26-Sep-2023 08:51:59,-307.64,378.46
26-Sep-2023 09:01:59,-313.06,381.79
26-Sep-2023 09:31:58,-316.11,408.50
26-Sep-2023 09:41:59,-325.45,406.59
26-Sep-2023 11:51:58,-218.05,246.32
26-Sep-2023 12:01:59,-217.93,246.08
26-Sep-2023 12:21:59,-217.33,245.16
26-Sep-2023 12:31:59,-198.04,227.28
26-Sep-2023 12:41:59,-198.11,220.05
26-Sep-2023 13:31:59,-201.64,216.84
26-Sep-2023 13:41:59,-208.12,234.93
26-Sep-2023 14:31:59,-189.84,207.52
26-Sep-2023 14:41:58,-183.84,200.91
26-Sep-2023 14:51:59,-194.61,216.25
26-Sep-2023 16:01:58,-243.91,275.49
26-Sep-2023 16:11:59,-233.09,267.89
26-Sep-2023 16:21:59,-237.21,268.22
26-Sep-2023 17:01:58,-194.43,223.04
26-Sep-2023 17:11:59,-206.28,236.88
26-Sep-2023 17:21:58,-196.67,222.24
26-Sep-2023 17:31:59,-180.32,200.48
