datetime,x (m),y(m)
18-Sep-2023 20:13:56,-82.80,-23.90
18-Sep-2023 20:23:56,-95.85,-28.47
18-Sep-2023 20:33:57,-100.51,-27.19
18-Sep-2023 20:43:56,-98.44,-26.64
18-Sep-2023 20:53:56,-96.90,-28.81
18-Sep-2023 21:03:56,-94.85,-28.23
18-Sep-2023 21:13:56,-93.61,-28.68
18-Sep-2023 21:23:56,-93.48,-25.31
18-Sep-2023 21:33:56,-86.48,-26.48
18-Sep-2023 21:43:56,-99.31,-14.94
18-Sep-2023 21:53:57,-95.86,-24.25
18-Sep-2023 22:03:57,-94.43,-25.55
18-Sep-2023 22:13:56,-94.35,-8.66
18-Sep-2023 22:23:56,-88.74,-16.34
18-Sep-2023 22:33:57,-75.94,-21.23
18-Sep-2023 22:43:56,-86.64,-22.69
18-Sep-2023 22:53:56,-128.35,-17.13
18-Sep-2023 23:03:57,-129.69,-12.96
18-Sep-2023 23:13:57,-130.73,-2.26
18-Sep-2023 23:23:57,-134.81,-2.32
18-Sep-2023 23:33:56,-136.41,13.35
18-Sep-2023 23:43:56,-136.33,14.50
18-Sep-2023 23:53:56,-143.33,5.75
19-Sep-2023 00:03:56,-135.98,11.07
19-Sep-2023 00:13:56,-137.64,8.89
19-Sep-2023 00:23:57,-136.92,8.87
19-Sep-2023 00:33:57,-141.65,6.85
19-Sep-2023 00:43:56,-141.65,11.53
19-Sep-2023 00:53:56,-133.59,4.22
19-Sep-2023 01:03:56,-132.60,28.63
19-Sep-2023 01:13:56,-131.41,38.73
19-Sep-2023 01:23:56,-136.77,41.50
19-Sep-2023 01:33:56,-128.10,30.97
19-Sep-2023 01:43:56,-144.09,26.15
19-Sep-2023 01:53:57,-135.65,-2.37
19-Sep-2023 02:03:56,-130.89,-7.68
19-Sep-2023 02:13:57,-129.02,4.08
19-Sep-2023 02:23:56,-120.57,-22.13
19-Sep-2023 02:33:56,-115.05,-10.56
19-Sep-2023 02:43:57,-109.16,-8.20
19-Sep-2023 02:53:57,-128.28,-0.15
19-Sep-2023 03:03:56,-129.18,-6.47
19-Sep-2023 03:13:56,-132.68,-8.83
19-Sep-2023 03:23:56,-131.03,-10.95
19-Sep-2023 03:33:57,-135.64,-13.56
19-Sep-2023 03:43:57,-132.47,-4.51
19-Sep-2023 03:53:56,-135.07,-5.73
19-Sep-2023 04:03:56,-129.05,0.93
19-Sep-2023 04:13:56,-132.10,-17.62
19-Sep-2023 04:23:56,-117.20,7.60
19-Sep-2023 04:33:57,-122.18,-10.16
19-Sep-2023 04:43:56,-100.26,-19.25
19-Sep-2023 06:23:57,-111.69,-9.29
19-Sep-2023 06:33:56,-127.50,-8.48
19-Sep-2023 06:43:56,-120.81,-5.08
19-Sep-2023 06:53:57,-118.39,-4.00
19-Sep-2023 07:03:56,-123.87,-13.36
19-Sep-2023 07:13:56,-121.55,-7.12
19-Sep-2023 07:23:57,-116.78,-11.68
19-Sep-2023 07:33:56,-119.76,-8.02
19-Sep-2023 07:43:56,-134.71,-12.34
19-Sep-2023 07:53:56,-123.16,-9.28
19-Sep-2023 08:03:56,-124.03,-8.31
19-Sep-2023 08:13:56,-114.52,-15.29
19-Sep-2023 08:23:56,-113.37,-3.85
19-Sep-2023 08:33:56,-113.05,-12.25
19-Sep-2023 08:43:56,-118.03,-7.90
19-Sep-2023 08:53:56,-128.97,10.49
19-Sep-2023 09:03:57,-126.32,20.81
19-Sep-2023 09:13:56,-109.96,-3.74
19-Sep-2023 09:23:56,-119.34,-12.94
19-Sep-2023 09:33:56,-129.00,6.21
19-Sep-2023 10:03:56,-42.94,2.78
19-Sep-2023 10:13:56,-43.77,2.13
19-Sep-2023 10:23:56,-39.97,2.59
19-Sep-2023 10:33:56,-23.51,1.14
19-Sep-2023 10:43:56,-4.46,0.25
19-Sep-2023 10:53:57,-2.19,0.12
19-Sep-2023 12:03:56,-100.77,6.56
19-Sep-2023 12:13:56,-108.34,17.88
19-Sep-2023 12:23:56,-116.94,11.47
19-Sep-2023 12:33:56,-117.54,3.76
19-Sep-2023 12:43:56,-121.45,9.92
19-Sep-2023 12:53:56,-124.54,6.03
19-Sep-2023 14:03:57,-112.22,-5.58
19-Sep-2023 14:13:56,-118.62,13.66
19-Sep-2023 14:23:56,-120.44,-9.96
19-Sep-2023 14:33:56,-110.18,-12.76
19-Sep-2023 14:43:56,-115.73,7.61
19-Sep-2023 14:53:56,-111.25,3.66
19-Sep-2023 15:03:56,-116.35,6.66
19-Sep-2023 15:13:56,-115.08,-10.46
19-Sep-2023 15:23:56,-115.65,-5.75
19-Sep-2023 15:33:56,-126.74,-0.02
19-Sep-2023 16:03:56,-116.33,-15.45
19-Sep-2023 16:13:57,-114.05,-27.79
19-Sep-2023 16:23:56,-115.41,-15.35
19-Sep-2023 16:33:57,-117.39,-13.65
19-Sep-2023 16:43:56,-115.95,-10.59
19-Sep-2023 16:53:57,-117.46,-13.69
19-Sep-2023 17:03:56,-115.51,-6.75
19-Sep-2023 17:13:57,-126.74,2.01
19-Sep-2023 17:23:56,-118.72,-0.06
19-Sep-2023 17:33:56,-123.09,7.05
19-Sep-2023 17:43:57,-118.36,4.33
19-Sep-2023 17:53:56,-123.60,1.98
19-Sep-2023 18:43:56,-93.91,-13.22
19-Sep-2023 18:53:56,-113.79,-6.65
19-Sep-2023 19:03:56,-122.15,-11.19
19-Sep-2023 19:13:56,-124.16,-4.21
19-Sep-2023 19:23:56,-143.38,5.77
19-Sep-2023 19:33:56,-149.05,4.80
19-Sep-2023 19:43:56,-150.05,7.29
19-Sep-2023 19:53:56,-135.15,4.34
19-Sep-2023 20:03:56,-100.32,-7.50
19-Sep-2023 20:13:57,-122.53,-4.12
19-Sep-2023 20:23:56,-112.95,-28.53
19-Sep-2023 20:33:56,-117.97,-18.67
19-Sep-2023 20:43:57,-121.78,-3.10
19-Sep-2023 20:53:56,-120.95,-3.06
19-Sep-2023 21:03:57,-119.27,-3.52
19-Sep-2023 21:13:56,-115.87,-3.90
19-Sep-2023 21:23:57,-128.34,-6.47
19-Sep-2023 21:33:57,-111.43,-11.14
19-Sep-2023 21:43:56,-117.11,-17.57
19-Sep-2023 21:53:56,-118.96,-6.98
19-Sep-2023 22:03:57,-112.15,-12.13
19-Sep-2023 22:13:56,-126.58,-13.70
19-Sep-2023 22:23:56,-114.57,-7.66
19-Sep-2023 22:33:56,-115.41,-1.05
19-Sep-2023 23:03:56,-118.30,-4.52
19-Sep-2023 23:13:56,-122.14,2.86
19-Sep-2023 23:23:56,-112.86,-7.58
19-Sep-2023 23:33:56,-112.60,-9.40
19-Sep-2023 23:43:56,-114.55,-15.27
19-Sep-2023 23:53:57,-118.17,1.87
20-Sep-2023 00:03:56,-121.83,3.94
20-Sep-2023 00:13:57,-124.80,-13.48
20-Sep-2023 00:23:57,-117.09,-29.59
20-Sep-2023 00:33:56,-118.17,-28.84
20-Sep-2023 00:43:57,-117.23,-27.61
20-Sep-2023 00:53:56,-104.24,-2.66
20-Sep-2023 01:03:56,-119.36,-12.94
20-Sep-2023 01:13:56,-120.76,-20.18
20-Sep-2023 01:23:57,-115.73,-22.27
20-Sep-2023 01:33:56,-112.74,-8.49
20-Sep-2023 01:43:56,-113.91,-29.85
20-Sep-2023 01:53:56,-118.94,-18.89
20-Sep-2023 02:03:56,-117.24,-16.64
20-Sep-2023 02:13:57,-110.79,-37.94
20-Sep-2023 02:23:56,-115.47,-25.18
20-Sep-2023 02:33:57,-111.72,-22.46
20-Sep-2023 02:43:56,-107.20,-19.74
20-Sep-2023 02:53:57,-109.58,-30.61
20-Sep-2023 03:03:56,-114.77,-22.09
20-Sep-2023 03:13:56,-123.96,-11.40
20-Sep-2023 03:23:56,-115.99,-10.66
20-Sep-2023 03:33:56,-117.40,-14.69
20-Sep-2023 03:43:56,-116.31,-16.47
20-Sep-2023 03:53:57,-108.92,-7.30
20-Sep-2023 04:03:56,-100.52,-6.74
20-Sep-2023 04:33:57,-111.13,-7.42
20-Sep-2023 04:43:56,-107.78,-6.32
20-Sep-2023 04:53:57,-106.55,-17.80
20-Sep-2023 05:03:56,-109.97,-27.82
20-Sep-2023 05:13:57,-113.33,-34.68
20-Sep-2023 05:23:56,-118.84,-19.83
20-Sep-2023 05:33:56,-116.19,-27.34
20-Sep-2023 05:43:56,-107.09,-20.16
20-Sep-2023 05:53:56,-103.31,-14.66
20-Sep-2023 06:03:56,-112.21,-26.39
20-Sep-2023 06:13:56,-106.68,-31.68
20-Sep-2023 06:23:56,-104.12,-20.04
20-Sep-2023 06:33:56,-115.13,-18.24
20-Sep-2023 06:43:56,-125.68,-12.04
20-Sep-2023 06:53:56,-129.15,-4.37
20-Sep-2023 07:03:56,-124.99,-5.25
20-Sep-2023 07:13:56,-120.05,-4.01
20-Sep-2023 07:23:56,-121.82,-2.04
20-Sep-2023 07:33:56,-121.07,-1.04
20-Sep-2023 07:43:56,-121.06,-1.04
20-Sep-2023 07:53:56,-122.62,-2.07
20-Sep-2023 08:03:56,-123.42,-2.10
20-Sep-2023 08:13:56,-121.88,-0.07
20-Sep-2023 08:23:56,-121.80,-1.08
20-Sep-2023 08:33:56,-119.39,-1.03
20-Sep-2023 08:43:56,-125.06,-1.05
20-Sep-2023 08:53:56,-121.26,-10.00
20-Sep-2023 09:03:56,-119.80,-18.86
20-Sep-2023 09:13:56,-102.70,1.69
20-Sep-2023 09:23:56,-116.83,-10.58
20-Sep-2023 09:33:56,-112.12,-12.00
20-Sep-2023 09:43:56,-109.70,-15.85
20-Sep-2023 09:53:56,-119.63,-21.82
20-Sep-2023 10:03:56,-119.71,-28.00
20-Sep-2023 10:13:56,-120.88,-16.96
20-Sep-2023 10:23:56,-116.36,-25.21
20-Sep-2023 10:33:56,-112.78,-21.50
20-Sep-2023 11:03:56,-134.68,-13.26
20-Sep-2023 11:13:56,-117.98,-17.51
20-Sep-2023 11:23:56,-109.99,-8.09
20-Sep-2023 11:33:56,-109.14,-7.98
20-Sep-2023 11:43:56,-114.68,-13.15
20-Sep-2023 11:53:56,-114.85,-12.21
20-Sep-2023 12:03:56,-114.71,-13.16
20-Sep-2023 12:13:56,-117.06,-17.38
20-Sep-2023 12:23:56,-106.34,-8.69
20-Sep-2023 12:33:56,-109.16,-8.01
20-Sep-2023 12:43:56,-110.59,-9.95
20-Sep-2023 12:53:56,-112.66,-8.28
20-Sep-2023 13:03:56,-120.78,-4.38
20-Sep-2023 13:13:56,-109.71,0.10
20-Sep-2023 13:23:56,-112.74,-13.90
20-Sep-2023 13:33:56,-128.26,-13.69
20-Sep-2023 13:43:56,-110.51,-9.97
20-Sep-2023 13:53:56,-113.23,-3.68
20-Sep-2023 14:03:56,-118.34,-12.63
20-Sep-2023 14:13:56,-116.01,-13.32
20-Sep-2023 14:23:56,-114.25,-9.30
20-Sep-2023 14:33:56,-121.21,2.08
20-Sep-2023 14:43:56,-120.17,-0.93
20-Sep-2023 14:53:56,-121.97,2.09
20-Sep-2023 15:03:56,-121.94,1.12
20-Sep-2023 15:13:56,-122.50,-2.94
20-Sep-2023 15:23:56,-126.65,2.20
20-Sep-2023 15:33:56,-125.04,0.11
20-Sep-2023 15:43:56,-128.24,1.17
20-Sep-2023 15:53:56,-127.84,-0.93
20-Sep-2023 16:03:56,-127.43,-2.00
20-Sep-2023 16:13:56,-126.65,1.14
20-Sep-2023 16:23:56,-125.88,1.09
20-Sep-2023 16:33:56,-120.14,-1.43
20-Sep-2023 16:43:57,-102.24,-3.31
20-Sep-2023 16:53:57,-99.49,-18.12
20-Sep-2023 17:03:56,-100.45,-18.30
20-Sep-2023 17:13:56,-105.76,-13.90
20-Sep-2023 17:23:57,-112.80,3.75
20-Sep-2023 17:33:56,-115.42,-15.22
20-Sep-2023 17:43:56,-115.73,-4.72
20-Sep-2023 17:53:57,-123.44,-23.54
20-Sep-2023 18:33:57,-118.17,-15.55
20-Sep-2023 18:43:56,-125.58,-14.46
20-Sep-2023 18:53:57,-107.77,-10.64
20-Sep-2023 19:03:57,-121.82,-16.10
20-Sep-2023 19:13:57,-105.69,-22.04
20-Sep-2023 19:23:56,-113.87,-20.37
20-Sep-2023 19:33:57,-127.43,-19.05
20-Sep-2023 19:43:56,-123.60,-19.52
20-Sep-2023 19:53:57,-110.26,-18.38
20-Sep-2023 20:03:57,-107.61,-11.62
20-Sep-2023 20:13:57,-114.78,-21.06
20-Sep-2023 20:23:57,-117.24,-26.52
20-Sep-2023 20:33:57,-120.59,-22.12
20-Sep-2023 21:03:57,-111.73,-14.84
20-Sep-2023 21:13:57,-104.02,-15.55
20-Sep-2023 21:23:57,-96.29,-15.24
20-Sep-2023 22:03:56,-120.40,-25.70
20-Sep-2023 22:13:57,-110.52,-30.82
20-Sep-2023 22:23:57,-107.80,-21.62
20-Sep-2023 22:33:57,-112.02,-27.32
20-Sep-2023 22:43:57,-103.31,-41.12
20-Sep-2023 23:23:56,-112.19,-12.15
20-Sep-2023 23:33:56,-108.71,-36.21
20-Sep-2023 23:43:56,-95.54,-21.65
20-Sep-2023 23:53:57,-96.74,-13.69
21-Sep-2023 00:03:57,-96.75,-13.68
21-Sep-2023 00:13:57,-130.81,-4.43
21-Sep-2023 00:23:57,-117.21,7.61
21-Sep-2023 00:33:56,-106.00,-6.19
21-Sep-2023 00:43:56,-104.11,-20.00
21-Sep-2023 00:53:57,-88.54,-27.06
21-Sep-2023 01:03:57,-109.31,-12.73
21-Sep-2023 01:13:57,-124.74,-14.52
21-Sep-2023 01:23:57,-107.15,-14.29
21-Sep-2023 01:33:57,-111.25,-18.54
21-Sep-2023 01:43:57,-105.92,-15.85
21-Sep-2023 01:53:56,-119.37,-26.03
21-Sep-2023 02:03:56,-107.48,-29.98
21-Sep-2023 02:13:56,-110.57,-38.86
21-Sep-2023 02:23:56,-113.27,-25.68
21-Sep-2023 02:33:56,-107.63,-22.54
21-Sep-2023 02:43:57,-108.51,-23.63
21-Sep-2023 02:53:57,-110.20,-12.82
21-Sep-2023 03:03:57,-124.12,-36.85
21-Sep-2023 03:13:57,-107.37,-24.32
21-Sep-2023 03:23:56,-107.23,-25.21
21-Sep-2023 03:33:57,-107.38,-24.33
21-Sep-2023 03:43:57,-106.94,-26.94
21-Sep-2023 04:23:57,-118.29,-26.77
21-Sep-2023 04:33:57,-110.05,-13.72
21-Sep-2023 04:43:57,-108.95,-4.55
21-Sep-2023 04:53:57,-114.91,-20.09
21-Sep-2023 05:03:57,-113.87,-29.73
21-Sep-2023 05:13:57,-111.08,-34.94
21-Sep-2023 05:23:57,-110.83,-21.27
21-Sep-2023 05:33:57,-111.02,-27.05
21-Sep-2023 05:43:56,-133.85,-33.77
21-Sep-2023 05:53:57,-146.59,-31.92
21-Sep-2023 06:03:57,-166.33,-39.06
21-Sep-2023 06:13:57,-116.20,-26.29
21-Sep-2023 06:23:56,-123.56,-35.54
21-Sep-2023 07:03:57,-105.50,-4.41
21-Sep-2023 07:13:56,-119.00,10.73
21-Sep-2023 07:23:57,-114.17,-10.41
21-Sep-2023 07:33:56,-111.78,-8.34
21-Sep-2023 07:43:56,-114.62,-14.27
21-Sep-2023 07:53:57,-122.50,20.25
21-Sep-2023 08:03:57,-120.35,0.92
21-Sep-2023 08:13:57,-122.86,-14.28
21-Sep-2023 08:23:56,-120.47,-15.94
21-Sep-2023 08:33:56,-118.54,-11.25
21-Sep-2023 08:43:56,-121.05,-7.00
21-Sep-2023 08:53:56,-122.65,-19.30
21-Sep-2023 09:03:56,-109.16,-8.10
21-Sep-2023 09:13:56,-122.76,-17.22
21-Sep-2023 09:23:56,-113.29,-10.24
21-Sep-2023 09:33:57,-122.43,-23.43
21-Sep-2023 09:43:57,-108.39,-18.00
21-Sep-2023 09:53:56,-116.17,-16.85
21-Sep-2023 10:03:57,-114.60,-14.23
21-Sep-2023 10:13:57,-113.70,-14.14
21-Sep-2023 10:23:56,-110.64,-10.07
21-Sep-2023 10:33:57,-102.44,-11.85
21-Sep-2023 10:43:57,-94.52,-10.99
21-Sep-2023 10:53:57,-125.70,-9.91
21-Sep-2023 11:03:57,-126.61,-5.27
21-Sep-2023 11:13:56,-117.77,-20.59
21-Sep-2023 11:23:56,-116.65,-11.61
21-Sep-2023 11:33:57,-117.50,-12.69
21-Sep-2023 11:43:56,-113.19,0.87
21-Sep-2023 11:53:56,-99.31,-14.84
21-Sep-2023 12:03:56,-115.09,-18.14
21-Sep-2023 12:13:57,-104.60,-17.38
21-Sep-2023 12:23:57,-118.23,-14.68
21-Sep-2023 12:33:56,-102.71,-17.05
21-Sep-2023 12:43:56,-111.62,-15.71
21-Sep-2023 12:53:57,-112.18,-5.55
21-Sep-2023 13:03:57,-114.27,-17.00
21-Sep-2023 13:33:56,-119.96,-32.31
21-Sep-2023 13:43:56,-115.64,-13.31
21-Sep-2023 13:53:56,-118.57,-22.60
21-Sep-2023 14:03:56,-117.69,-10.59
21-Sep-2023 14:13:56,-118.18,9.80
21-Sep-2023 14:23:56,-120.30,-11.87
21-Sep-2023 14:33:56,-130.05,-8.46
21-Sep-2023 14:43:56,-107.08,-5.21
21-Sep-2023 14:53:56,-114.90,-4.66
21-Sep-2023 15:03:56,-125.67,-12.33
21-Sep-2023 15:13:57,-117.65,-2.86
21-Sep-2023 15:23:56,-116.75,-11.53
21-Sep-2023 15:33:56,-122.11,-12.03
21-Sep-2023 15:43:56,-115.08,-2.77
21-Sep-2023 15:53:56,-119.59,1.02
21-Sep-2023 16:23:56,-111.55,-10.06
21-Sep-2023 16:33:56,-117.49,-13.54
21-Sep-2023 16:43:56,-131.26,-18.45
21-Sep-2023 16:53:56,-128.81,-12.78
21-Sep-2023 17:03:56,-126.56,-11.45
21-Sep-2023 17:13:56,-119.23,-13.83
21-Sep-2023 17:23:57,-115.96,-10.53
21-Sep-2023 17:33:56,-120.79,-18.00
21-Sep-2023 17:43:56,-119.06,-15.76
21-Sep-2023 17:53:56,-118.18,-15.65
21-Sep-2023 18:03:56,-119.18,-14.78
21-Sep-2023 18:13:56,-119.90,-17.83
21-Sep-2023 18:23:56,-113.48,-15.93
21-Sep-2023 18:33:56,-112.40,-16.73
21-Sep-2023 18:43:57,-115.40,-15.28
21-Sep-2023 18:53:57,-110.12,-33.57
21-Sep-2023 19:03:56,-109.29,-24.63
21-Sep-2023 19:13:57,-118.43,-24.17
21-Sep-2023 19:23:57,-139.51,-25.52
21-Sep-2023 19:33:57,-125.27,-33.69
21-Sep-2023 19:43:56,-106.22,-24.87
21-Sep-2023 19:53:57,-110.59,-23.05
21-Sep-2023 20:03:57,-98.12,-19.66
21-Sep-2023 20:13:57,-112.29,-25.38
21-Sep-2023 20:23:57,-113.60,-22.78
21-Sep-2023 20:33:57,-114.47,-23.89
21-Sep-2023 20:43:57,-103.67,-17.24
21-Sep-2023 20:53:56,-107.46,-20.62
21-Sep-2023 21:03:57,-111.98,-20.06
21-Sep-2023 21:13:57,-111.23,-18.52
21-Sep-2023 21:23:57,-119.18,-27.98
21-Sep-2023 21:33:57,-111.91,-20.50
21-Sep-2023 21:43:56,-109.01,-26.54
21-Sep-2023 21:53:57,-116.78,-20.39
21-Sep-2023 22:03:56,-120.08,-14.95
21-Sep-2023 22:13:56,-122.73,-16.33
21-Sep-2023 22:23:57,-124.77,-12.43
21-Sep-2023 23:13:57,-109.17,-19.08
21-Sep-2023 23:23:56,-121.66,-19.73
21-Sep-2023 23:33:57,-124.58,-18.64
21-Sep-2023 23:43:57,-127.47,-5.30
21-Sep-2023 23:53:57,-106.22,-14.09
22-Sep-2023 00:03:57,-108.37,-12.57
22-Sep-2023 00:13:56,-122.75,-17.28
22-Sep-2023 00:33:57,-131.08,-14.14
22-Sep-2023 00:43:56,-127.43,-16.94
22-Sep-2023 00:53:56,-137.47,-25.23
22-Sep-2023 01:03:57,-126.39,-23.16
22-Sep-2023 01:13:56,-124.51,-20.75
22-Sep-2023 01:23:56,-114.36,-8.56
22-Sep-2023 01:33:56,-106.24,-11.43
22-Sep-2023 01:43:56,-98.69,-9.83
22-Sep-2023 01:53:57,-109.10,-13.57
22-Sep-2023 02:03:57,-120.61,-7.02
22-Sep-2023 02:13:57,-129.34,-18.23
22-Sep-2023 02:23:56,-111.92,-20.51
22-Sep-2023 02:33:57,-113.29,-25.63
22-Sep-2023 02:43:57,-114.06,-18.97
22-Sep-2023 02:53:57,-113.03,-27.56
22-Sep-2023 03:23:57,-109.87,-27.73
22-Sep-2023 03:33:56,-120.01,-31.31
22-Sep-2023 03:43:56,-102.50,-13.62
22-Sep-2023 04:13:56,-121.24,-11.03
22-Sep-2023 04:23:56,-113.79,-6.59
22-Sep-2023 04:33:56,-116.66,-3.91
22-Sep-2023 04:43:57,-119.39,-11.88
22-Sep-2023 04:53:57,-122.13,-11.12
22-Sep-2023 05:03:57,-120.75,-5.04
22-Sep-2023 05:13:57,-119.07,-4.97
22-Sep-2023 05:23:57,-118.60,-10.81
22-Sep-2023 05:33:57,-113.49,-16.00
22-Sep-2023 05:43:57,-130.38,-21.71
22-Sep-2023 05:53:56,-110.93,-8.30
22-Sep-2023 06:03:57,-120.15,-13.93
22-Sep-2023 06:13:57,-119.95,-16.95
22-Sep-2023 06:23:56,-111.12,-12.87
22-Sep-2023 06:33:57,-109.14,-13.58
22-Sep-2023 06:43:57,-113.05,-5.65
22-Sep-2023 06:53:56,-118.68,-9.81
22-Sep-2023 07:03:56,-97.19,5.54
22-Sep-2023 07:13:56,-103.94,-1.77
22-Sep-2023 07:23:56,-111.49,-10.18
22-Sep-2023 07:33:57,-99.88,-9.09
22-Sep-2023 07:43:57,-109.65,-5.48
22-Sep-2023 07:53:56,-113.46,-15.99
22-Sep-2023 08:03:56,-111.58,-15.73
22-Sep-2023 08:33:56,-107.76,-10.65
22-Sep-2023 08:43:56,-109.42,-11.71
22-Sep-2023 08:53:56,-101.98,-11.76
22-Sep-2023 09:03:57,-112.15,-11.98
22-Sep-2023 09:13:56,-107.06,-5.23
22-Sep-2023 09:23:56,-101.83,-5.00
22-Sep-2023 09:33:56,-118.74,-9.24
22-Sep-2023 09:43:56,-115.73,-12.34
22-Sep-2023 09:53:56,-105.14,-10.38
22-Sep-2023 10:03:56,-121.16,-12.94
22-Sep-2023 10:13:56,-113.03,-12.08
22-Sep-2023 10:23:57,-118.85,-7.77
22-Sep-2023 10:33:56,-108.85,-15.26
22-Sep-2023 10:43:56,-121.50,-6.96
22-Sep-2023 10:53:56,-113.20,-11.16
