datetime,x (m),y(m)
18-Sep-2023 10:15:56,-48.55,-22.84
18-Sep-2023 10:25:56,-57.15,-26.84
18-Sep-2023 10:35:56,-57.97,-27.81
18-Sep-2023 10:45:56,-65.38,-31.40
18-Sep-2023 10:55:56,-49.21,-24.16
18-Sep-2023 11:05:56,-55.83,-26.83
18-Sep-2023 11:15:56,-53.73,-25.82
18-Sep-2023 11:25:56,-55.58,-27.26
18-Sep-2023 11:35:56,-62.18,-29.89
18-Sep-2023 11:45:56,-60.11,-28.88
18-Sep-2023 11:55:56,-60.32,-30.87
18-Sep-2023 12:05:56,-52.89,-24.88
18-Sep-2023 12:15:56,-61.10,-26.93
18-Sep-2023 12:25:56,-65.35,-28.79
18-Sep-2023 12:35:57,-58.74,-24.18
18-Sep-2023 12:45:57,-48.69,-24.89
18-Sep-2023 12:55:56,-44.51,-20.50
18-Sep-2023 13:05:57,-45.34,-21.33
18-Sep-2023 13:15:56,-60.89,-27.44
18-Sep-2023 13:25:57,-58.79,-28.85
18-Sep-2023 13:35:56,-35.22,-16.93
18-Sep-2023 13:45:57,-56.91,-27.34
18-Sep-2023 13:55:56,-77.49,-35.69
18-Sep-2023 14:05:56,-53.50,-28.47
18-Sep-2023 14:15:56,-61.92,-27.95
18-Sep-2023 14:25:56,-67.50,-32.50
18-Sep-2023 14:35:56,-48.82,-22.52
18-Sep-2023 14:45:56,-38.07,-19.10
18-Sep-2023 14:55:57,-43.61,-19.68
18-Sep-2023 15:05:56,-55.51,-25.03
18-Sep-2023 15:15:56,-63.51,-27.37
18-Sep-2023 15:25:56,-38.29,-22.87
18-Sep-2023 15:35:56,-53.18,-26.66
18-Sep-2023 15:45:56,-54.01,-27.61
18-Sep-2023 15:55:56,-54.81,-27.45
18-Sep-2023 16:05:56,-54.83,-28.60
18-Sep-2023 16:15:56,-46.56,-23.81
18-Sep-2023 16:25:56,-52.98,-27.07
18-Sep-2023 16:35:56,-45.82,-16.67
18-Sep-2023 16:45:56,-34.70,-11.99
18-Sep-2023 16:55:57,-47.05,-13.07
18-Sep-2023 17:55:56,-73.77,-29.62
18-Sep-2023 18:05:57,-63.05,-14.49
18-Sep-2023 18:15:56,-71.92,-25.50
18-Sep-2023 18:25:56,-80.41,-11.60
18-Sep-2023 18:55:56,-61.54,-8.90
18-Sep-2023 19:05:56,-79.40,-6.84
18-Sep-2023 19:15:57,-93.77,-2.65
18-Sep-2023 19:25:57,-114.60,9.02
18-Sep-2023 19:35:56,-89.68,3.37
18-Sep-2023 19:45:57,-95.40,-0.35
18-Sep-2023 19:55:56,-87.52,0.43
18-Sep-2023 20:05:57,-60.38,-10.75
18-Sep-2023 20:15:57,-71.82,-3.19
18-Sep-2023 20:25:57,-56.94,-3.00
18-Sep-2023 20:35:57,-56.16,-13.36
18-Sep-2023 20:45:57,-61.68,-19.03
18-Sep-2023 20:55:56,-52.95,-24.86
18-Sep-2023 21:05:56,-58.56,-30.48
18-Sep-2023 21:15:56,-66.19,-32.42
18-Sep-2023 21:45:56,-48.54,-18.78
18-Sep-2023 21:55:57,-72.24,-19.71
18-Sep-2023 22:05:57,-73.88,-3.27
18-Sep-2023 22:15:57,-91.74,-21.02
18-Sep-2023 22:25:57,-100.64,-6.97
18-Sep-2023 22:35:56,-92.69,6.55
18-Sep-2023 22:45:56,-102.77,7.23
18-Sep-2023 22:55:57,-84.02,8.72
18-Sep-2023 23:05:56,-62.44,-0.22
18-Sep-2023 23:15:57,-60.95,-4.23
18-Sep-2023 23:25:57,-82.33,7.16
18-Sep-2023 23:55:56,-82.72,-2.98
19-Sep-2023 00:05:57,-77.24,-0.89
19-Sep-2023 00:35:56,-53.60,-7.72
19-Sep-2023 00:45:57,-58.97,-19.25
19-Sep-2023 00:55:56,-65.92,-30.26
19-Sep-2023 01:05:57,-49.32,-26.19
19-Sep-2023 01:15:56,-51.99,-30.99
19-Sep-2023 01:25:56,-46.64,-32.70
19-Sep-2023 02:05:57,-38.66,-10.89
19-Sep-2023 03:15:57,-98.34,8.55
19-Sep-2023 03:25:56,-100.11,3.76
19-Sep-2023 03:35:57,-98.51,-15.04
19-Sep-2023 03:45:56,-101.94,-5.39
19-Sep-2023 03:55:57,-95.03,5.95
19-Sep-2023 04:05:56,-82.90,-3.71
19-Sep-2023 04:35:57,-44.96,-4.99
19-Sep-2023 04:45:56,-47.31,-14.61
19-Sep-2023 04:55:57,-59.47,-4.64
19-Sep-2023 06:15:56,-48.14,-19.31
19-Sep-2023 06:25:57,-41.41,-18.64
19-Sep-2023 06:35:57,-21.85,-9.83
19-Sep-2023 06:45:57,-36.51,-17.16
19-Sep-2023 06:55:56,-50.47,-24.23
19-Sep-2023 07:05:57,-50.16,-23.58
19-Sep-2023 07:15:57,-49.11,-24.09
19-Sep-2023 07:25:56,-63.71,-29.30
19-Sep-2023 07:35:56,-46.70,-23.37
19-Sep-2023 07:45:57,-53.03,-22.30
19-Sep-2023 07:55:57,-38.50,-18.46
19-Sep-2023 08:05:56,-35.87,-17.93
19-Sep-2023 08:15:57,-47.05,-23.05
19-Sep-2023 08:25:56,-41.30,-22.83
19-Sep-2023 08:35:57,-50.07,-20.56
19-Sep-2023 08:45:56,-46.90,-21.10
19-Sep-2023 08:55:56,-37.83,-17.39
19-Sep-2023 09:05:56,-54.97,-11.18
19-Sep-2023 09:15:56,-44.55,-18.29
19-Sep-2023 09:25:56,-60.29,-23.60
19-Sep-2023 09:35:56,-60.31,-25.95
19-Sep-2023 09:45:56,-45.96,-22.50
19-Sep-2023 10:25:56,-60.83,-27.36
19-Sep-2023 10:35:56,-69.30,-23.28
19-Sep-2023 10:45:56,-48.95,-24.48
19-Sep-2023 10:55:56,-44.17,-23.00
19-Sep-2023 11:05:57,-47.85,-23.94
19-Sep-2023 11:15:56,-42.26,-21.57
19-Sep-2023 11:25:57,-50.02,-25.02
19-Sep-2023 11:35:56,-51.92,-26.52
19-Sep-2023 11:45:56,-47.65,-24.31
19-Sep-2023 11:55:56,-44.46,-22.71
19-Sep-2023 12:05:57,-56.98,-27.35
19-Sep-2023 12:15:56,-47.70,-24.33
19-Sep-2023 12:25:56,-49.47,-23.74
19-Sep-2023 12:35:56,-70.14,-35.06
19-Sep-2023 12:45:56,-52.17,-26.09
19-Sep-2023 12:55:56,-50.28,-24.61
19-Sep-2023 13:05:56,-53.50,-26.20
19-Sep-2023 13:15:56,-56.20,-28.69
19-Sep-2023 13:25:56,-54.09,-27.61
19-Sep-2023 13:35:56,-54.35,-27.20
19-Sep-2023 13:45:56,-52.49,-25.72
19-Sep-2023 13:55:56,-52.19,-26.13
19-Sep-2023 14:05:56,-51.39,-25.19
19-Sep-2023 14:15:56,-55.63,-27.25
19-Sep-2023 14:25:56,-59.11,-30.80
19-Sep-2023 14:35:57,-50.10,-27.20
19-Sep-2023 14:45:56,-52.12,-24.00
19-Sep-2023 15:05:56,-61.17,-29.40
19-Sep-2023 15:15:56,-66.95,-30.87
19-Sep-2023 15:25:56,-59.85,-29.40
19-Sep-2023 15:35:56,-47.58,-22.36
19-Sep-2023 15:45:56,-55.07,-25.90
19-Sep-2023 15:55:56,-55.09,-25.91
19-Sep-2023 16:05:56,-55.90,-26.85
19-Sep-2023 16:15:56,-56.40,-25.95
19-Sep-2023 16:25:56,-52.70,-25.30
19-Sep-2023 16:35:56,-52.73,-25.34
19-Sep-2023 16:45:56,-51.62,-24.78
19-Sep-2023 16:55:56,-54.04,-25.39
19-Sep-2023 17:05:57,-51.40,-25.19
19-Sep-2023 17:15:57,-69.86,-27.38
19-Sep-2023 17:25:57,-70.38,-18.62
19-Sep-2023 17:35:56,-88.05,-32.90
19-Sep-2023 17:45:57,-70.61,-31.11
19-Sep-2023 17:55:57,-43.35,-22.16
19-Sep-2023 18:05:57,-40.77,-17.56
19-Sep-2023 18:15:56,-49.40,-17.53
19-Sep-2023 18:45:56,-99.96,0.37
19-Sep-2023 18:55:57,-94.68,5.08
19-Sep-2023 19:05:57,-100.15,0.84
19-Sep-2023 19:15:57,-97.94,-3.60
19-Sep-2023 19:25:57,-87.71,9.07
19-Sep-2023 19:35:57,-80.50,3.66
19-Sep-2023 19:45:56,-55.59,-4.79
19-Sep-2023 19:55:57,-54.98,-5.65
19-Sep-2023 20:05:57,-50.05,-12.58
19-Sep-2023 20:15:57,-65.03,-26.74
19-Sep-2023 20:25:57,-50.36,-22.17
19-Sep-2023 20:35:57,-61.32,-28.82
19-Sep-2023 20:45:57,-63.98,-28.80
19-Sep-2023 20:55:57,-54.40,-24.48
19-Sep-2023 21:05:57,-57.61,-25.95
19-Sep-2023 21:15:57,-60.80,-27.37
19-Sep-2023 21:25:57,-51.21,-23.04
19-Sep-2023 22:15:57,-88.65,-17.30
19-Sep-2023 22:55:57,-65.72,-0.24
19-Sep-2023 23:05:56,-79.50,-4.23
19-Sep-2023 23:15:57,-52.20,-15.19
19-Sep-2023 23:25:57,-63.33,-9.67
19-Sep-2023 23:35:57,-75.47,-4.01
19-Sep-2023 23:45:57,-51.58,-12.29
19-Sep-2023 23:55:57,-55.71,-24.52
20-Sep-2023 00:05:57,-67.35,-29.69
20-Sep-2023 00:15:57,-57.58,-25.92
20-Sep-2023 00:25:57,-59.41,-25.00
20-Sep-2023 00:35:57,-53.60,-23.59
20-Sep-2023 00:45:57,-50.06,-22.52
20-Sep-2023 00:55:57,-50.32,-22.16
20-Sep-2023 01:05:57,-50.11,-22.54
20-Sep-2023 01:15:56,-67.07,-30.17
20-Sep-2023 01:25:57,-85.28,-37.54
20-Sep-2023 01:35:57,-69.50,-30.58
20-Sep-2023 02:05:57,-52.62,-12.53
20-Sep-2023 02:35:57,-71.82,-6.77
20-Sep-2023 02:45:56,-77.03,0.98
20-Sep-2023 02:55:56,-94.43,11.35
20-Sep-2023 03:05:57,-101.36,15.59
20-Sep-2023 04:35:56,-74.52,-33.53
20-Sep-2023 04:45:57,-68.46,-30.13
20-Sep-2023 04:55:56,-58.40,-26.85
20-Sep-2023 05:05:56,-55.99,-26.29
20-Sep-2023 05:15:57,-56.27,-25.89
20-Sep-2023 05:25:57,-56.28,-25.91
20-Sep-2023 05:35:57,-56.52,-25.45
20-Sep-2023 05:45:57,-57.34,-26.37
20-Sep-2023 05:55:57,-60.53,-27.85
20-Sep-2023 06:05:57,-58.40,-26.86
20-Sep-2023 06:15:56,-58.41,-26.87
20-Sep-2023 06:25:56,-57.09,-26.83
20-Sep-2023 06:35:57,-58.94,-25.95
20-Sep-2023 06:45:56,-60.58,-27.87
20-Sep-2023 06:55:56,-56.31,-25.91
20-Sep-2023 07:05:57,-52.87,-24.85
20-Sep-2023 07:15:56,-60.56,-27.88
20-Sep-2023 07:25:57,-59.47,-27.36
20-Sep-2023 07:35:57,-61.65,-28.37
20-Sep-2023 07:45:56,-62.73,-28.89
20-Sep-2023 07:55:57,-58.22,-27.36
20-Sep-2023 08:05:56,-55.83,-26.79
20-Sep-2023 08:15:57,-50.45,-22.20
20-Sep-2023 08:25:57,-50.06,-18.66
20-Sep-2023 08:35:57,-39.25,-13.90
20-Sep-2023 08:45:56,-38.94,-12.39
20-Sep-2023 08:55:57,-40.94,-10.85
20-Sep-2023 09:05:56,-43.02,-9.17
20-Sep-2023 09:15:56,-47.41,-24.75
20-Sep-2023 09:25:56,-59.86,-26.98
20-Sep-2023 09:35:56,-55.09,-28.19
20-Sep-2023 10:05:56,-55.07,-28.18
20-Sep-2023 10:15:56,-52.51,-27.96
20-Sep-2023 10:25:56,-53.56,-28.53
20-Sep-2023 10:35:56,-50.56,-28.83
20-Sep-2023 10:45:57,-50.69,-30.88
20-Sep-2023 10:55:57,-47.88,-30.80
20-Sep-2023 11:05:57,-54.35,-29.54
20-Sep-2023 11:15:57,-53.03,-29.39
20-Sep-2023 11:25:56,-52.73,-27.58
20-Sep-2023 11:35:56,-53.79,-28.15
20-Sep-2023 11:45:57,-52.24,-28.44
20-Sep-2023 11:55:56,-52.73,-27.58
20-Sep-2023 12:05:57,-53.55,-28.56
20-Sep-2023 12:15:57,-50.05,-25.13
20-Sep-2023 12:25:56,-53.81,-28.13
20-Sep-2023 12:35:57,-52.18,-26.22
20-Sep-2023 12:45:57,-47.67,-33.55
20-Sep-2023 12:55:57,-45.52,-23.31
20-Sep-2023 13:05:57,-45.35,-30.28
20-Sep-2023 13:15:56,-48.63,-21.97
20-Sep-2023 13:25:57,-44.82,-24.40
20-Sep-2023 13:35:57,-59.05,-23.79
20-Sep-2023 15:25:57,-47.95,-33.15
20-Sep-2023 15:35:57,-43.98,-32.33
20-Sep-2023 15:45:57,-47.18,-36.82
20-Sep-2023 15:55:57,-46.62,-35.16
20-Sep-2023 16:05:57,-48.86,-29.24
20-Sep-2023 16:15:57,-50.44,-33.68
20-Sep-2023 16:25:57,-48.93,-36.28
20-Sep-2023 16:35:57,-45.47,-39.56
20-Sep-2023 18:55:56,-106.13,1.25
20-Sep-2023 19:05:57,-85.29,-13.81
20-Sep-2023 19:15:57,-68.91,-8.25
20-Sep-2023 19:25:57,-52.89,-16.36
20-Sep-2023 19:35:57,-39.81,-9.49
20-Sep-2023 19:45:57,-67.35,-1.37
20-Sep-2023 19:55:57,-84.11,-3.09
20-Sep-2023 20:05:57,-84.98,1.06
20-Sep-2023 20:15:57,-80.22,-2.96
20-Sep-2023 20:25:57,-81.15,7.69
20-Sep-2023 20:55:57,-103.84,-4.69
20-Sep-2023 21:05:57,-116.17,19.77
20-Sep-2023 21:15:57,-96.50,12.38
20-Sep-2023 21:45:57,-53.55,-2.40
20-Sep-2023 21:55:57,-60.08,-0.22
20-Sep-2023 22:05:57,-71.39,-3.80
20-Sep-2023 22:15:57,-57.74,-3.55
20-Sep-2023 22:25:57,-37.92,-11.72
20-Sep-2023 22:35:57,-56.04,-26.33
20-Sep-2023 22:45:57,-57.64,-25.92
20-Sep-2023 23:25:57,-55.25,-25.40
20-Sep-2023 23:35:57,-55.76,-24.54
20-Sep-2023 23:45:57,-53.93,-25.39
20-Sep-2023 23:55:57,-52.59,-25.24
21-Sep-2023 00:05:57,-60.05,-26.44
21-Sep-2023 00:15:57,-55.32,-30.00
21-Sep-2023 00:25:57,-61.87,-16.40
21-Sep-2023 00:35:57,-66.66,-2.44
21-Sep-2023 00:45:57,-74.47,-12.64
21-Sep-2023 00:55:57,-64.99,0.31
21-Sep-2023 01:05:57,-52.93,-3.23
21-Sep-2023 01:15:57,-63.13,-4.40
21-Sep-2023 01:25:57,-70.88,2.67
21-Sep-2023 01:35:57,-65.48,-9.18
21-Sep-2023 01:45:57,-61.04,-19.97
21-Sep-2023 01:55:57,-54.23,-16.26
21-Sep-2023 02:05:57,-61.87,-25.42
21-Sep-2023 02:15:57,-57.88,-23.23
21-Sep-2023 02:25:57,-56.56,-23.24
21-Sep-2023 02:35:57,-58.71,-24.11
21-Sep-2023 02:45:57,-74.76,-30.02
21-Sep-2023 02:55:57,-67.19,-27.61
21-Sep-2023 03:05:57,-60.00,-24.08
21-Sep-2023 03:15:57,-60.54,-25.45
21-Sep-2023 03:25:57,-71.38,-29.32
21-Sep-2023 03:35:57,-63.13,-14.21
21-Sep-2023 03:45:57,-77.58,-4.11
21-Sep-2023 03:55:57,-87.05,-5.35
21-Sep-2023 04:05:57,-88.11,-7.59
21-Sep-2023 04:15:57,-82.97,8.58
21-Sep-2023 04:25:57,-75.81,4.08
21-Sep-2023 04:35:56,-66.12,0.29
21-Sep-2023 04:45:57,-72.21,-6.21
21-Sep-2023 05:15:57,-58.41,-22.35
21-Sep-2023 05:25:57,-42.22,-10.05
21-Sep-2023 05:35:57,-49.95,-6.37
21-Sep-2023 05:45:56,-53.27,-8.13
21-Sep-2023 05:55:57,-51.02,-23.47
21-Sep-2023 06:05:56,-61.67,-28.41
21-Sep-2023 06:15:57,-52.09,-23.97
21-Sep-2023 06:25:57,-57.41,-26.40
21-Sep-2023 06:35:57,-49.95,-22.96
21-Sep-2023 06:45:57,-52.35,-23.56
21-Sep-2023 06:55:57,-56.08,-26.35
21-Sep-2023 07:05:57,-55.01,-25.84
21-Sep-2023 07:15:57,-55.28,-25.42
21-Sep-2023 07:25:57,-54.20,-24.94
21-Sep-2023 07:35:57,-53.94,-25.34
21-Sep-2023 07:45:56,-52.09,-23.95
21-Sep-2023 07:55:56,-53.14,-24.46
21-Sep-2023 08:05:57,-48.83,-22.46
21-Sep-2023 08:15:57,-49.65,-23.35
21-Sep-2023 08:25:57,-49.67,-23.35
21-Sep-2023 08:35:57,-51.80,-24.35
21-Sep-2023 08:45:56,-56.36,-25.95
21-Sep-2023 08:55:57,-49.67,-23.37
21-Sep-2023 09:05:57,-48.39,-23.26
21-Sep-2023 09:15:56,-49.96,-23.02
21-Sep-2023 09:25:56,-53.45,-24.10
21-Sep-2023 09:35:56,-53.17,-24.49
21-Sep-2023 09:45:56,-51.01,-23.50
21-Sep-2023 09:55:57,-48.67,-22.90
21-Sep-2023 10:05:56,-53.15,-24.45
21-Sep-2023 10:15:57,-49.93,-22.98
21-Sep-2023 10:25:57,-52.33,-23.56
21-Sep-2023 10:35:56,-52.11,-23.99
21-Sep-2023 10:45:57,-55.28,-25.44
21-Sep-2023 10:55:56,-57.44,-26.43
21-Sep-2023 11:05:57,-55.55,-25.00
21-Sep-2023 11:15:57,-53.96,-25.36
21-Sep-2023 11:25:56,-52.99,-24.90
21-Sep-2023 11:35:56,-59.78,-26.93
21-Sep-2023 11:45:57,-53.94,-25.36
21-Sep-2023 11:55:56,-51.85,-24.39
21-Sep-2023 12:05:56,-46.48,-21.85
21-Sep-2023 12:15:56,-66.93,-28.18
21-Sep-2023 12:25:57,-54.28,-27.17
21-Sep-2023 12:35:57,-49.51,-23.78
21-Sep-2023 12:45:56,-47.31,-22.74
21-Sep-2023 12:55:57,-58.03,-27.88
21-Sep-2023 13:05:56,-55.38,-27.74
21-Sep-2023 13:15:57,-50.90,-26.04
21-Sep-2023 13:25:57,-48.18,-23.67
21-Sep-2023 13:35:57,-54.83,-28.65
21-Sep-2023 13:45:57,-57.48,-28.85
21-Sep-2023 13:55:57,-53.25,-26.74
21-Sep-2023 14:05:57,-51.69,-27.02
21-Sep-2023 14:15:57,-52.17,-26.20
21-Sep-2023 14:25:57,-45.27,-23.66
21-Sep-2023 14:35:57,-46.89,-25.50
21-Sep-2023 14:45:57,-47.88,-24.04
21-Sep-2023 14:55:57,-50.33,-26.83
21-Sep-2023 15:05:57,-44.91,-26.38
21-Sep-2023 15:15:57,-43.48,-24.11
21-Sep-2023 15:25:57,-46.12,-24.62
21-Sep-2023 15:35:57,-46.68,-25.91
21-Sep-2023 15:45:57,-49.05,-26.68
21-Sep-2023 15:55:57,-51.93,-26.58
21-Sep-2023 16:05:57,-49.53,-25.86
21-Sep-2023 16:15:57,-49.49,-25.86
21-Sep-2023 16:25:57,-52.66,-27.50
21-Sep-2023 16:35:57,-52.50,-30.25
21-Sep-2023 16:45:57,-52.25,-30.65
21-Sep-2023 16:55:57,-56.18,-28.74
21-Sep-2023 17:05:57,-47.67,-24.40
21-Sep-2023 17:15:57,-48.24,-25.70
21-Sep-2023 17:25:57,-61.40,-24.14
21-Sep-2023 17:35:57,-73.56,-19.50
21-Sep-2023 17:45:57,-81.45,-11.81
21-Sep-2023 18:15:57,-37.38,-16.30
21-Sep-2023 18:25:57,-45.54,-23.30
21-Sep-2023 18:35:57,-70.67,-25.75
21-Sep-2023 18:45:57,-77.69,-20.58
21-Sep-2023 18:55:57,-86.79,-16.98
21-Sep-2023 19:05:57,-92.51,-9.16
21-Sep-2023 19:15:57,-82.51,-0.35
21-Sep-2023 19:25:57,-74.48,-5.21
21-Sep-2023 19:35:57,-69.31,-3.72
21-Sep-2023 19:45:57,-65.38,-1.88
21-Sep-2023 19:55:57,-57.70,-5.46
21-Sep-2023 20:05:57,-55.73,-2.97
21-Sep-2023 20:15:57,-66.62,-0.81
21-Sep-2023 20:25:57,-69.05,-12.32
21-Sep-2023 20:35:57,-68.13,-1.97
21-Sep-2023 20:45:57,-61.96,-6.37
21-Sep-2023 20:55:57,-52.90,-22.77
21-Sep-2023 21:05:57,-55.59,-25.02
21-Sep-2023 21:15:56,-58.24,-27.39
21-Sep-2023 21:25:57,-58.51,-26.93
21-Sep-2023 21:35:56,-60.08,-28.85
21-Sep-2023 21:45:56,-63.35,-25.42
21-Sep-2023 21:55:57,-44.08,-15.22
21-Sep-2023 22:05:57,-51.80,-10.32
21-Sep-2023 22:15:57,-68.00,-4.16
21-Sep-2023 22:25:57,-94.67,-5.41
21-Sep-2023 22:35:57,-105.46,-5.61
21-Sep-2023 22:45:57,-112.09,-7.79
21-Sep-2023 22:55:57,-108.94,10.39
21-Sep-2023 23:05:57,-83.86,-3.77
21-Sep-2023 23:15:56,-65.66,-2.40
22-Sep-2023 00:15:57,-54.92,-19.50
22-Sep-2023 00:25:57,-48.20,-15.34
22-Sep-2023 00:35:57,-46.18,-14.26
22-Sep-2023 00:45:57,-50.71,-15.67
22-Sep-2023 00:55:57,-50.55,-17.94
22-Sep-2023 01:05:57,-47.70,-16.05
22-Sep-2023 01:15:57,-47.39,-24.73
22-Sep-2023 01:25:57,-53.31,-19.90
22-Sep-2023 01:35:57,-48.34,-23.23
22-Sep-2023 01:45:57,-34.51,-12.23
22-Sep-2023 01:55:56,-50.95,-6.08
22-Sep-2023 02:05:57,-49.75,-7.61
22-Sep-2023 02:15:57,-57.13,-4.45
22-Sep-2023 02:25:57,-65.15,-1.32
22-Sep-2023 02:35:57,-77.16,2.87
22-Sep-2023 02:45:57,-84.21,-0.67
22-Sep-2023 02:55:57,-62.70,-3.33
22-Sep-2023 03:05:57,-51.33,-10.89
22-Sep-2023 03:15:57,-64.27,-18.99
22-Sep-2023 03:25:57,-59.54,-22.80
22-Sep-2023 03:35:57,-34.49,-12.24
22-Sep-2023 03:45:57,-38.77,-14.47
22-Sep-2023 03:55:57,-28.42,-10.08
22-Sep-2023 04:05:57,-31.70,-11.83
22-Sep-2023 04:15:57,-38.53,-14.75
22-Sep-2023 04:25:56,-55.64,-30.79
22-Sep-2023 04:35:57,-76.35,-42.22
22-Sep-2023 04:45:57,-83.03,-34.13
22-Sep-2023 04:55:57,-73.32,-33.73
22-Sep-2023 06:05:57,-72.45,-29.79
22-Sep-2023 06:35:57,-54.60,-29.06
22-Sep-2023 07:05:57,-63.51,-24.90
22-Sep-2023 07:15:56,-48.95,-24.52
22-Sep-2023 07:25:57,-54.58,-26.76
22-Sep-2023 07:35:56,-48.74,-24.89
22-Sep-2023 07:45:57,-41.40,-22.90
22-Sep-2023 11:05:57,-44.13,-34.42
22-Sep-2023 11:15:57,-41.66,-29.08
22-Sep-2023 11:25:57,-45.28,-28.16
22-Sep-2023 11:35:57,-54.83,-28.70
22-Sep-2023 11:45:57,-66.69,-28.83
22-Sep-2023 12:15:57,-53.52,-26.33
22-Sep-2023 12:25:57,-53.79,-28.13
22-Sep-2023 12:35:57,-56.35,-26.00
22-Sep-2023 12:45:57,-53.44,-24.12
22-Sep-2023 12:55:57,-65.40,-31.51
22-Sep-2023 13:05:57,-51.87,-24.47
22-Sep-2023 13:15:57,-59.29,-28.01
22-Sep-2023 13:25:57,-55.31,-25.58
22-Sep-2023 13:35:57,-50.54,-24.34
22-Sep-2023 13:45:57,-50.82,-23.96
22-Sep-2023 13:55:57,-46.56,-21.94
22-Sep-2023 14:05:57,-53.99,-25.44
22-Sep-2023 14:15:56,-56.13,-26.45
22-Sep-2023 14:25:57,-52.69,-25.36
22-Sep-2023 14:35:57,-53.02,-27.16
22-Sep-2023 14:45:57,-64.11,-28.95
22-Sep-2023 14:55:57,-61.75,-28.51
22-Sep-2023 15:05:57,-59.91,-27.07
22-Sep-2023 15:55:57,-43.65,-26.13
22-Sep-2023 16:05:57,-41.15,-23.29
22-Sep-2023 16:15:57,-44.21,-23.13
22-Sep-2023 16:25:57,-33.33,-17.44
22-Sep-2023 18:35:57,-75.25,-13.45
22-Sep-2023 18:45:57,-69.64,-3.16
22-Sep-2023 18:55:57,-53.61,-9.58
22-Sep-2023 19:05:57,-41.60,-11.01
22-Sep-2023 19:15:57,-65.36,4.05
22-Sep-2023 19:25:57,-75.81,2.19
22-Sep-2023 19:35:57,-79.52,-0.32
22-Sep-2023 19:45:57,-80.55,-8.97
22-Sep-2023 19:55:57,-90.46,-12.34
22-Sep-2023 20:05:57,-86.54,-17.66
22-Sep-2023 20:15:57,-70.37,-28.94
22-Sep-2023 20:25:57,-54.00,-25.40
22-Sep-2023 20:35:57,-39.28,-17.69
22-Sep-2023 20:45:57,-37.47,-16.14
22-Sep-2023 21:45:57,-92.90,-17.36
22-Sep-2023 21:55:56,-85.84,-13.88
22-Sep-2023 22:05:57,-82.82,-19.04
22-Sep-2023 22:15:57,-68.02,-26.05
22-Sep-2023 22:25:57,-52.10,-23.99
22-Sep-2023 22:35:57,-53.97,-2.01
22-Sep-2023 22:45:57,-67.33,0.27
22-Sep-2023 22:55:57,-57.85,-3.57
22-Sep-2023 23:05:57,-54.79,-11.66
