16-Nov-2023 09:19:00,-41.4926235116223,-13.8486202093956
16-Nov-2023 09:21:00,-40.6135135995223,-13.548905471244
16-Nov-2023 09:23:00,-40.6907024493282,-8.3111637385854
16-Nov-2023 09:25:00,-34.8706260600712,1.44322236605844
16-Nov-2023 09:27:00,-29.7744198568678,6.78972513338831
16-Nov-2023 09:31:00,-25.6526321852629,8.6146265964673
16-Nov-2023 09:33:00,-24.9222301152989,7.91297885816575
16-Nov-2023 09:35:00,-25.7047095711199,7.92548392568953
16-Nov-2023 09:37:00,-24.8414728760038,9.98419360191174
16-Nov-2023 09:39:00,-25.5000435139056,10.49838609804
16-Nov-2023 09:41:00,-25.1313602136559,10.1017230290328
16-Nov-2023 09:43:00,-25.4977029660192,10.4942999367545
16-Nov-2023 09:45:00,-25.3155073207554,10.6661037613378
16-Nov-2023 09:47:00,-26.666552059819,12.0292056378388
16-Nov-2023 09:49:00,-26.3323227236539,10.0827290752737
16-Nov-2023 09:51:00,-24.9486560259281,9.55092169393113
16-Nov-2023 09:53:00,-25.4176732998519,10.9618340420371
16-Nov-2023 09:55:00,-25.1375188380505,10.1092950698555
16-Nov-2023 09:57:00,-25.694511745295,10.3322531747729
16-Nov-2023 09:59:00,-24.7726320466113,9.01699033363062
16-Nov-2023 10:01:00,-24.7736805306714,9.01688230638453
16-Nov-2023 10:03:00,-25.4203908558345,10.9609013464152
16-Nov-2023 10:05:00,-22.060565577603,8.13485434375458
16-Nov-2023 10:07:00,-24.2730232608181,7.49426223884808
16-Nov-2023 10:09:00,-27.1029270466379,9.36192683704381
16-Nov-2023 10:11:00,-25.2217799241121,7.10519960086474
16-Nov-2023 10:13:00,-25.2325470202566,8.01877901344454
16-Nov-2023 10:15:00,-28.1559918408619,8.68666470496513
16-Nov-2023 10:17:00,-24.8947958781855,8.59432832585001
16-Nov-2023 10:21:00,-26.102847329251,9.2517072135238
16-Nov-2023 10:25:00,-36.5172565865541,-1.22862972569654
16-Nov-2023 10:29:00,-36.5725622587241,-2.15103212754263
16-Nov-2023 10:33:00,-36.4154823151881,-4.91450603924287
16-Nov-2023 10:37:00,-36.3982816506529,-4.60914464842131
16-Nov-2023 10:41:00,-36.4117847510037,-4.91400702892199
16-Nov-2023 10:45:00,-36.3743616192254,-4.28716556475579
16-Nov-2023 10:49:00,-36.6888838417144,-4.01549420254551
16-Nov-2023 10:53:00,-36.3932942856113,-4.59818756789495
16-Nov-2023 10:57:00,-36.372032971041,-4.28431660520541
16-Nov-2023 11:01:00,-36.3824003796851,-4.59874655548836
16-Nov-2023 11:05:00,-36.3671934271138,-4.28825135090672
16-Nov-2023 11:09:00,-36.3691935761636,-4.29814131644011
16-Nov-2023 11:13:00,-36.3668284739568,-4.29464391060551
16-Nov-2023 11:17:00,-37.3684042147925,-4.09778613083982
16-Nov-2023 11:21:00,-36.6659127018296,-3.71339668395286
16-Nov-2023 11:25:00,-36.6885370516471,-4.02128840299687
16-Nov-2023 11:29:00,-36.7100997409166,-4.33453197211789
16-Nov-2023 11:33:00,-35.063029376176,-6.24757096307999
16-Nov-2023 11:37:00,-37.3035817808305,-13.4345287538519
16-Nov-2023 11:41:00,-39.1255611154962,-15.1679494932192
16-Nov-2023 11:45:00,-39.5733712992784,-15.3407592223435
16-Nov-2023 11:49:00,-38.0341823899368,-12.3331070859663
16-Nov-2023 11:53:00,-39.6576037244631,-16.1129591765365
16-Nov-2023 11:57:00,-39.6595783110505,-12.1713352505086
16-Nov-2023 12:01:00,-41.0070790346693,-17.2723284145587
16-Nov-2023 12:05:00,-38.3960757645123,-14.3152361981394
16-Nov-2023 12:09:00,-38.8962047562124,-15.2111566782132
16-Nov-2023 12:13:00,-38.3649218868122,-13.9470093755938
16-Nov-2023 12:17:00,-41.2640410572871,-13.5166676998404
16-Nov-2023 12:25:00,-35.6970347642676,5.24454448295755
16-Nov-2023 12:29:00,-27.8062176818412,6.48503572483506
16-Nov-2023 12:33:00,-24.735428807428,12.0429055027078
16-Nov-2023 12:37:00,-25.1217612810916,10.4746748759887
16-Nov-2023 12:41:00,-24.6512609385232,9.80145670780409
16-Nov-2023 12:45:00,-24.1752652976364,10.5538750997992
16-Nov-2023 12:49:00,-24.6523811142216,10.5207260834748
16-Nov-2023 12:53:00,-24.370834016543,8.99184183911731
16-Nov-2023 12:57:00,-24.449909045924,9.95194708717264
16-Nov-2023 13:01:00,-24.6402878545036,9.78663641674668
16-Nov-2023 13:05:00,-24.5400269978931,10.2220632845229
16-Nov-2023 13:09:00,-24.5408653961746,10.2244231227023
16-Nov-2023 13:13:00,-35.5114034591416,-4.65940252858876
16-Nov-2023 13:21:00,-35.1427879261969,-4.01582043766426
16-Nov-2023 13:25:00,-35.1472323197476,-4.02129994591423
16-Nov-2023 13:29:00,-35.1442913372463,-4.01847782719327
16-Nov-2023 13:33:00,-35.8186025943675,-4.09684675959654
16-Nov-2023 13:37:00,-38.1705430184097,-7.59744111851748
16-Nov-2023 13:41:00,-37.178505881668,-4.24910242186017
16-Nov-2023 13:45:00,-36.5314171137187,-4.80231739393523
16-Nov-2023 13:49:00,-36.4613993842128,-3.54873124041488
16-Nov-2023 13:53:00,-36.9279848537207,-5.47741975323016
16-Nov-2023 13:57:00,-35.4634407130096,-3.14755977701205
16-Nov-2023 14:01:00,-35.4426089853293,-2.8516446099199
16-Nov-2023 14:05:00,-35.1345009978695,-3.41092018992636
16-Nov-2023 14:09:00,-35.1245833950293,-2.83161002199302
16-Nov-2023 14:13:00,-33.8107288999206,-3.57751765642763
