16-Nov-2023 09:19:00,-41.4926235116223,-13.8486202093956,47.7714373693733,17.8617153991497
16-Nov-2023 09:21:00,-40.6135135995223,-13.548905471244,47.7714400666555,17.8617271707412
16-Nov-2023 09:23:00,-40.6907024493282,-8.3111637385854,47.7714872037005,17.8617261371553
16-Nov-2023 09:25:00,-34.8706260600712,1.44322236605844,47.7715749882765,17.8618040700291
16-Nov-2023 09:27:00,-29.7744198568678,6.78972513338831,47.7716231041162,17.861872310026
16-Nov-2023 09:31:00,-25.6526321852629,8.6146265964673,47.7716395273128,17.8619275022154
16-Nov-2023 09:33:00,-24.9222301152989,7.91297885816575,47.7716332128356,17.8619372825565
16-Nov-2023 09:35:00,-25.7047095711199,7.92548392568953,47.7716333253749,17.8619268048808
16-Nov-2023 09:37:00,-24.8414728760038,9.98419360191174,47.771651852728,17.8619383639244
16-Nov-2023 09:39:00,-25.5000435139056,10.49838609804,47.7716564802023,17.8619295454314
16-Nov-2023 09:41:00,-25.1313602136559,10.1017230290328,47.7716529104339,17.8619344822308
16-Nov-2023 09:43:00,-25.4977029660192,10.4942999367545,47.7716564434289,17.8619295767722
16-Nov-2023 09:45:00,-25.3155073207554,10.6661037613378,47.771657989577,17.8619320164361
16-Nov-2023 09:47:00,-26.666552059819,12.0292056378388,47.7716702568093,17.861913925471
16-Nov-2023 09:49:00,-26.3323227236539,10.0827290752737,47.7716527394978,17.8619184009195
16-Nov-2023 09:51:00,-24.9486560259281,9.55092169393113,47.7716479534985,17.8619369287042
16-Nov-2023 09:53:00,-25.4176732998519,10.9618340420371,47.771660651001,17.8619306483976
16-Nov-2023 09:55:00,-25.1375188380505,10.1092950698555,47.7716529785784,17.8619343997646
16-Nov-2023 09:57:00,-25.694511745295,10.3322531747729,47.7716549850894,17.8619269414333
16-Nov-2023 09:59:00,-24.7726320466113,9.01699033363062,47.7716431483844,17.8619392857273
16-Nov-2023 10:01:00,-24.7736805306714,9.01688230638453,47.7716431474122,17.8619392716878
16-Nov-2023 10:03:00,-25.4203908558345,10.9609013464152,47.7716606426072,17.8619306120086
16-Nov-2023 10:07:00,-24.2730232608181,7.49426223884808,47.7716294445963,17.861945975665
16-Nov-2023 10:09:00,-27.1029270466379,9.36192683704381,47.7716462526397,17.8619080822561
16-Nov-2023 10:11:00,-25.2217799241121,7.10519960086474,47.771625943228,17.861933271479
16-Nov-2023 10:13:00,-25.2325470202566,8.01877901344454,47.7716341649838,17.8619331273038
16-Nov-2023 10:15:00,-28.1559918408619,8.68666470496513,47.7716401756196,17.8618939813474
16-Nov-2023 10:17:00,-24.8947958781855,8.59432832585001,47.7716393446386,17.8619376499106
16-Nov-2023 10:21:00,-26.102847329251,9.2517072135238,47.7716452607184,17.8619214736759
16-Nov-2023 10:25:00,-36.5172565865541,-1.22862972569654,47.7715509429495,17.8617820210661
16-Nov-2023 10:29:00,-36.5725622587241,-2.15103212754263,47.7715426417912,17.8617812805036
16-Nov-2023 10:33:00,-36.4154823151881,-4.91450603924287,47.7715177719139,17.8617833838594
16-Nov-2023 10:37:00,-36.3982816506529,-4.60914464842131,47.771520520013,17.8617836141824
16-Nov-2023 10:41:00,-36.4117847510037,-4.91400702892199,47.7715177764047,17.8617834333711
16-Nov-2023 10:45:00,-36.3743616192254,-4.28716556475579,47.7715234176631,17.86178393448
16-Nov-2023 10:49:00,-36.6888838417144,-4.01549420254551,47.7715258625689,17.8617797229167
16-Nov-2023 10:53:00,-36.3932942856113,-4.59818756789495,47.7715206186212,17.861783680965
16-Nov-2023 10:57:00,-36.372032971041,-4.28431660520541,47.7715234433023,17.8617839656615
16-Nov-2023 11:01:00,-36.3824003796851,-4.59874655548836,47.7715206135906,17.8617838268382
16-Nov-2023 11:05:00,-36.3671934271138,-4.28825135090672,47.7715234078915,17.8617840304647
16-Nov-2023 11:09:00,-36.3691935761636,-4.29814131644011,47.7715233188868,17.861784003682
16-Nov-2023 11:13:00,-36.3668284739568,-4.29464391060551,47.7715233503617,17.8617840353515
16-Nov-2023 11:17:00,-37.3684042147925,-4.09778613083982,47.7715251219829,17.8617706238994
16-Nov-2023 11:21:00,-36.6659127018296,-3.71339668395286,47.7715285812948,17.8617800305083
16-Nov-2023 11:25:00,-36.6885370516471,-4.02128840299687,47.771525810424,17.8617797275603
16-Nov-2023 11:29:00,-36.7100997409166,-4.33453197211789,47.7715229913892,17.8617794388283
16-Nov-2023 11:33:00,-35.063029376176,-6.24757096307999,47.7715057749991,17.8618014936809
16-Nov-2023 11:37:00,-37.3035817808305,-13.4345287538519,47.7714410959885,17.8617714918946
16-Nov-2023 11:41:00,-39.1255611154962,-15.1679494932192,47.7714254960724,17.8617470949493
16-Nov-2023 11:45:00,-39.5733712992784,-15.3407592223435,47.7714239408716,17.8617410986131
16-Nov-2023 11:49:00,-38.0341823899368,-12.3331070859663,47.7714510082303,17.861761708895
16-Nov-2023 11:53:00,-39.6576037244631,-16.1129591765365,47.7714169914599,17.8617399707113
16-Nov-2023 11:57:00,-39.6595783110505,-12.1713352505086,47.7714524640956,17.8617399442709
16-Nov-2023 12:01:00,-41.0070790346693,-17.2723284145587,47.771406557719,17.8617219007613
16-Nov-2023 12:05:00,-38.3960757645123,-14.3152361981394,47.7714331700638,17.8617568630152
16-Nov-2023 12:09:00,-38.8962047562124,-15.2111566782132,47.7714251072294,17.8617501661118
16-Nov-2023 12:13:00,-38.3649218868122,-13.9470093755938,47.7714364839203,17.8617572801766
16-Nov-2023 12:17:00,-41.2640410572871,-13.5166676998404,47.7714403567792,17.8617184599493
